return_id,order_id,product_id,customer_id,return_date,return_reason,return_quantity,refund_amount
R002513,O025411,P0466,C05216,2026-06-25,Late Delivery,1,7194.12
R002514,O025426,P0077,C00966,2025-12-07,Changed Mind,1,8758.21
R002515,O025439,P0247,C06875,2025-04-10,Product Defect,1,849.58
R002516,O025441,P0265,C02943,2026-07-01,Changed Mind,1,5112.82
R002517,O025441,P0452,C02943,2026-07-08,Not as Expected,1,1860.69
R002518,O025441,P0024,C02943,2026-07-03,Late Delivery,1,14550.04
R002519,O025444,P0435,C03869,2027-01-01,Late Delivery,1,4394.16
R002520,O025444,P0154,C03869,2026-12-29,Size Issue,2,13176.36
R002521,O025479,P0137,C09585,2025-12-21,Not as Expected,1,6340.49
R002522,O025484,P0269,C08337,2026-03-14,Size Issue,1,1326.26
R002523,O025484,P0377,C08337,2026-03-29,Size Issue,1,4099.35
R002524,O025490,P0027,C00599,2026-03-25,Not as Expected,1,16829.37
R002525,O025499,P0011,C06941,2026-10-30,Changed Mind,1,25146.25
R002526,O025507,P0365,C06849,2025-07-06,Wrong Product,1,1009.69
R002527,O025537,P0172,C06094,2025-10-28,Late Delivery,1,12433.72
R002528,O025561,P0027,C06207,2025-05-07,Size Issue,2,34335.44
R002529,O025572,P0128,C01812,2025-11-26,Size Issue,2,20189.79
R002530,O025591,P0259,C01818,2025-10-09,Not as Expected,2,11130.94
R002531,O025604,P0110,C03599,2026-11-28,Changed Mind,1,3900.28
R002532,O025606,P0396,C09016,2027-01-03,Not as Expected,1,1481.59
R002533,O025614,P0409,C00209,2025-05-17,Size Issue,1,10054.99
R002534,O025619,P0104,C00690,2025-05-02,Changed Mind,1,12793.43
R002535,O025637,P0075,C08622,2026-08-05,Changed Mind,1,23926.23
R002536,O025637,P0291,C08622,2026-07-31,Changed Mind,1,2475.25
R002537,O025644,P0488,C01856,2025-03-06,Changed Mind,2,17812.53
R002538,O025644,P0134,C01856,2025-03-18,Damaged During Delivery,1,16719.52
R002539,O025660,P0092,C06478,2026-04-22,Changed Mind,1,3485.34
R002540,O025660,P0488,C06478,2026-04-22,Changed Mind,2,17573.47
R002541,O025696,P0189,C03196,2026-02-05,Size Issue,1,1024.02
R002542,O025735,P0016,C07818,2026-12-23,Not as Expected,1,15273.06
R002543,O025738,P0195,C01039,2025-05-26,Not as Expected,1,14922.1
R002544,O025745,P0104,C08264,2025-06-18,Late Delivery,1,13421.6
R002545,O025745,P0342,C08264,2025-06-18,Late Delivery,1,1269.27
R002546,O025745,P0336,C08264,2025-06-14,Size Issue,1,2557.95
R002547,O025752,P0197,C02689,2025-06-02,Changed Mind,2,12533.02
R002548,O025752,P0347,C02689,2025-06-03,Changed Mind,1,1154.49
R002549,O025752,P0307,C02689,2025-06-04,Damaged During Delivery,2,6058.62
R002550,O025757,P0042,C07348,2026-01-08,Late Delivery,1,11426.32
R002551,O025757,P0363,C07348,2026-01-13,Product Defect,1,2947.11
R002552,O025778,P0200,C07253,2026-09-19,Changed Mind,1,11768.78
R002553,O025806,P0382,C01812,2025-01-26,Late Delivery,1,2054.03
R002554,O025820,P0203,C07753,2025-08-21,Changed Mind,2,11293.1
R002555,O025832,P0184,C01216,2025-03-12,Size Issue,2,19781.32
R002556,O025842,P0214,C04438,2026-09-01,Changed Mind,1,5974.42
R002557,O025849,P0336,C05257,2025-05-31,Late Delivery,2,4885.24
R002558,O025861,P0199,C06462,2026-05-26,Wrong Product,1,13428.57
R002559,O025861,P0008,C06462,2026-05-25,Not as Expected,1,1993.7
R002560,O025863,P0465,C07679,2025-05-04,Product Defect,1,4122.27
R002561,O025871,P0215,C09764,2026-06-29,Changed Mind,1,4759.5
R002562,O025958,P0084,C02741,2026-12-17,Changed Mind,2,15820.94
R002563,O025960,P0344,C04952,2026-10-04,Wrong Product,1,494.88
R002564,O025982,P0120,C03714,2025-10-09,Not as Expected,1,3130.08
R002565,O025982,P0073,C03714,2025-10-11,Not as Expected,1,28150.83
R002566,O025982,P0359,C03714,2025-10-18,Size Issue,1,281.64
R002567,O026001,P0497,C07502,2026-03-26,Changed Mind,2,18372.38
R002568,O026003,P0460,C09581,2026-05-13,Changed Mind,1,4718.34
R002569,O026003,P0074,C09581,2026-05-16,Not as Expected,1,27221.54
R002570,O026003,P0169,C09581,2026-05-07,Damaged During Delivery,1,3820.8
R002571,O026049,P0098,C08804,2026-09-27,Not as Expected,1,7951.81
R002572,O026059,P0350,C06299,2025-11-22,Damaged During Delivery,1,3426.8
R002573,O026059,P0183,C06299,2025-11-22,Size Issue,2,26962.72
R002574,O026076,P0190,C08852,2026-12-17,Product Defect,2,32818.46
R002575,O026076,P0248,C08852,2026-12-22,Changed Mind,1,4444.55
R002576,O026076,P0490,C08852,2026-12-22,Not as Expected,1,5502.3
R002577,O026079,P0124,C04271,2026-04-03,Changed Mind,1,522.56
R002578,O026097,P0039,C03605,2026-04-01,Size Issue,2,46422.25
R002579,O026105,P0188,C04182,2026-03-25,Late Delivery,2,20525.47
R002580,O026127,P0335,C00593,2025-10-03,Product Defect,1,185.75
R002581,O026145,P0276,C03638,2026-07-25,Late Delivery,2,11003.17
R002582,O026154,P0238,C09946,2025-04-29,Late Delivery,1,2852.99
R002583,O026154,P0355,C09946,2025-05-03,Not as Expected,2,1692.86
R002584,O026170,P0291,C00310,2025-11-11,Late Delivery,1,2189.57
R002585,O026180,P0124,C00086,2026-03-31,Late Delivery,1,523.84
R002586,O026181,P0006,C02735,2025-01-17,Product Defect,2,48700.09
R002587,O026181,P0491,C02735,2025-01-22,Late Delivery,1,10662.72
R002588,O026196,P0182,C07224,2026-07-27,Changed Mind,1,12648.73
R002589,O026206,P0407,C02384,2025-04-18,Changed Mind,2,13716.29
R002590,O026224,P0075,C02888,2025-06-24,Damaged During Delivery,1,29136.49
R002591,O026245,P0392,C07836,2026-06-04,Product Defect,2,5419.09
R002592,O026268,P0015,C08864,2025-09-20,Not as Expected,1,12005.78
R002593,O026278,P0451,C06642,2026-09-18,Wrong Product,2,1547.67
R002594,O026280,P0317,C05823,2025-05-03,Not as Expected,1,2200.38
R002595,O026280,P0475,C05823,2025-04-26,Size Issue,1,3479.91
R002596,O026286,P0170,C03737,2026-12-26,Size Issue,1,8588.13
R002597,O026286,P0302,C03737,2026-12-14,Size Issue,1,1278.62
R002598,O026295,P0051,C03647,2026-07-13,Damaged During Delivery,1,7618.87
R002599,O026295,P0476,C03647,2026-07-22,Product Defect,1,2212.11
R002600,O026295,P0297,C03647,2026-07-12,Product Defect,2,1588.81
R002601,O026299,P0040,C03955,2026-10-03,Not as Expected,2,18380.49
R002602,O026315,P0452,C02936,2026-04-05,Product Defect,2,3523.38
R002603,O026315,P0473,C02936,2026-03-30,Late Delivery,1,10423.26
R002604,O026319,P0165,C05764,2025-06-14,Changed Mind,1,4707.83
R002605,O026319,P0155,C05764,2025-06-04,Wrong Product,1,10619.76
R002606,O026321,P0347,C03262,2026-06-04,Not as Expected,1,1107.05
R002607,O026321,P0395,C03262,2026-06-04,Not as Expected,1,1635.71
R002608,O026322,P0357,C01431,2026-07-06,Product Defect,1,3686.84
R002609,O026358,P0329,C05490,2026-12-13,Wrong Product,1,1966.63
R002610,O026361,P0377,C07089,2026-10-25,Not as Expected,1,3877.13
R002611,O026378,P0372,C02983,2026-06-14,Not as Expected,1,2758.62
R002612,O026378,P0011,C02983,2026-06-03,Not as Expected,1,22473.65
R002613,O026378,P0398,C02983,2026-06-03,Damaged During Delivery,1,1044.46
R002614,O026379,P0100,C05323,2025-08-03,Size Issue,2,33806.09
R002615,O026379,P0403,C05323,2025-08-12,Wrong Product,2,20166.58
R002616,O026403,P0398,C08717,2025-07-13,Late Delivery,1,1027.31
R002617,O026403,P0314,C08717,2025-07-06,Changed Mind,1,2670.96
R002618,O026403,P0481,C08717,2025-07-14,Size Issue,1,8725.74
R002619,O026417,P0280,C08452,2026-02-26,Not as Expected,1,2120.74
R002620,O026428,P0235,C01631,2026-07-15,Changed Mind,2,3714.17
R002621,O026428,P0008,C01631,2026-07-03,Product Defect,1,2155.62
R002622,O026428,P0499,C01631,2026-07-16,Size Issue,1,9846.49
R002623,O026437,P0059,C08788,2026-03-25,Changed Mind,3,91296.39
R002624,O026443,P0010,C09403,2026-05-28,Product Defect,1,15698.9
R002625,O026482,P0254,C04342,2026-08-16,Not as Expected,1,3632.96
R002626,O026487,P0220,C00085,2025-04-05,Not as Expected,2,1989.59
R002627,O026497,P0187,C07664,2025-03-12,Damaged During Delivery,2,3450.42
R002628,O026521,P0175,C08188,2026-12-05,Not as Expected,1,13898.52
R002629,O026522,P0307,C06375,2026-08-14,Not as Expected,1,2876.31
R002630,O026522,P0268,C06375,2026-08-27,Product Defect,2,11921.71
R002631,O026527,P0156,C08518,2025-04-10,Not as Expected,2,5167.77
R002632,O026538,P0152,C01161,2025-07-22,Size Issue,1,2314.58
R002633,O026541,P0399,C08266,2026-12-22,Damaged During Delivery,1,4373.37
R002634,O026541,P0183,C08266,2026-12-30,Not as Expected,1,13870.71
R002635,O026551,P0063,C01229,2025-11-30,Product Defect,1,8836.18
R002636,O026551,P0235,C01229,2025-12-09,Size Issue,1,1720.13
R002637,O026576,P0449,C01154,2025-04-09,Changed Mind,1,10256.05
R002638,O026600,P0187,C03340,2025-09-06,Not as Expected,1,1822.18
R002639,O026608,P0082,C09220,2026-11-06,Damaged During Delivery,2,24282.03
R002640,O026620,P0034,C04831,2026-05-25,Damaged During Delivery,1,20223.72
R002641,O026636,P0307,C03159,2026-01-12,Size Issue,1,2819.09
R002642,O026636,P0024,C03159,2026-01-15,Changed Mind,1,14770.54
R002643,O026636,P0062,C03159,2026-01-17,Size Issue,1,26304.28
R002644,O026650,P0236,C08803,2026-11-06,Not as Expected,1,2934.83
R002645,O026650,P0052,C08803,2026-11-05,Size Issue,1,17700.86
R002646,O026665,P0498,C07757,2026-05-04,Not as Expected,1,1470.85
R002647,O026670,P0126,C01094,2025-09-27,Damaged During Delivery,1,11083.92
R002648,O026690,P0268,C06758,2026-04-12,Not as Expected,1,5379.05
R002649,O026697,P0301,C06395,2026-05-24,Damaged During Delivery,1,3199.47
R002650,O026717,P0103,C05079,2026-01-23,Damaged During Delivery,1,1600.39
R002651,O026721,P0303,C04701,2026-01-19,Product Defect,1,3789.65
R002652,O026727,P0246,C06127,2025-07-18,Product Defect,1,3109.41
R002653,O026733,P0310,C08914,2026-04-04,Damaged During Delivery,1,2945.98
R002654,O026751,P0044,C01674,2025-07-04,Damaged During Delivery,1,6279.24
R002655,O026762,P0329,C06106,2025-09-09,Changed Mind,2,3633.09
R002656,O026765,P0230,C05840,2026-07-12,Wrong Product,3,11876.68
R002657,O026780,P0181,C05608,2026-07-29,Not as Expected,1,12991.55
R002658,O026780,P0091,C05608,2026-07-21,Size Issue,1,9266.33
R002659,O026784,P0366,C05566,2026-08-31,Not as Expected,1,1263.7
R002660,O026784,P0271,C05566,2026-09-05,Changed Mind,1,1764.56
R002661,O026815,P0046,C03374,2026-09-09,Size Issue,1,7806.61
R002662,O026815,P0035,C03374,2026-09-13,Not as Expected,1,21865.82
R002663,O026816,P0015,C01375,2026-10-02,Changed Mind,1,11452.81
R002664,O026849,P0245,C09603,2026-04-22,Late Delivery,1,4887.03
R002665,O026854,P0061,C06480,2026-04-26,Not as Expected,3,11039.47
R002666,O026854,P0078,C06480,2026-05-08,Size Issue,1,24637.64
R002667,O026864,P0099,C05449,2026-12-18,Not as Expected,1,30443.29
R002668,O026864,P0322,C05449,2026-12-11,Product Defect,1,3985.17
R002669,O026864,P0197,C05449,2026-12-08,Size Issue,2,12745.09
R002670,O026872,P0163,C09950,2026-02-25,Damaged During Delivery,3,45016.69
R002671,O026884,P0438,C06849,2026-05-30,Product Defect,1,7178.07
R002672,O026889,P0281,C04678,2025-01-15,Size Issue,1,2876.8
R002673,O026892,P0267,C08755,2025-02-22,Late Delivery,2,13395.44
R002674,O026895,P0231,C09136,2026-12-13,Late Delivery,1,3822.4
R002675,O026909,P0018,C02707,2025-04-13,Size Issue,1,16841.12
R002676,O026917,P0340,C05245,2025-03-19,Not as Expected,1,2353.95
R002677,O026930,P0166,C09404,2025-08-13,Product Defect,1,7392.06
R002678,O026952,P0483,C07666,2026-05-26,Size Issue,2,4082.44
R002679,O026952,P0160,C07666,2026-06-02,Damaged During Delivery,1,7691.04
R002680,O026954,P0204,C07746,2026-12-24,Size Issue,1,4066.15
R002681,O026956,P0276,C00051,2025-06-21,Late Delivery,2,12311.58
R002682,O026956,P0415,C00051,2025-06-29,Damaged During Delivery,1,7248.32
R002683,O026986,P0297,C09253,2026-11-08,Changed Mind,1,767.23
R002684,O027013,P0472,C08102,2026-05-14,Size Issue,1,6915.69
R002685,O027024,P0214,C07301,2026-12-19,Late Delivery,1,5958.57
R002686,O027024,P0128,C07301,2026-12-18,Damaged During Delivery,1,9702.19
R002687,O027024,P0140,C07301,2026-12-26,Wrong Product,1,1428.43
R002688,O027030,P0426,C08986,2026-11-25,Size Issue,1,741.47
R002689,O027035,P0116,C09128,2025-05-02,Not as Expected,1,12699.98
R002690,O027065,P0013,C04255,2026-11-24,Late Delivery,2,53176.43
R002691,O027068,P0218,C02819,2025-03-10,Changed Mind,1,1955.71
R002692,O027137,P0247,C09816,2025-01-23,Damaged During Delivery,1,815.16
R002693,O027162,P0032,C07731,2025-06-19,Wrong Product,1,753.45
R002694,O027172,P0300,C04287,2025-02-24,Size Issue,1,1911.33
R002695,O027172,P0247,C04287,2025-02-14,Late Delivery,1,834.21
R002696,O027179,P0190,C07644,2025-12-09,Size Issue,1,16640.07
R002697,O027179,P0033,C07644,2025-12-07,Not as Expected,1,8120.91
R002698,O027180,P0413,C08768,2025-01-18,Not as Expected,1,7887.74
R002699,O027188,P0001,C07915,2025-07-05,Product Defect,1,24417.76
R002700,O027189,P0014,C00153,2026-07-12,Late Delivery,1,9183.63
R002701,O027222,P0173,C03351,2026-11-25,Not as Expected,1,9663.54
R002702,O027254,P0035,C01757,2025-07-02,Product Defect,1,24753.28
R002703,O027254,P0339,C01757,2025-07-02,Changed Mind,1,1299.59
R002704,O027254,P0400,C01757,2025-07-09,Changed Mind,1,3361.34
R002705,O027262,P0421,C03798,2026-12-31,Damaged During Delivery,1,1487.52
R002706,O027262,P0356,C03798,2027-01-04,Damaged During Delivery,1,4429.26
R002707,O027273,P0049,C00520,2026-03-18,Wrong Product,1,7038.09
R002708,O027292,P0482,C01264,2025-06-18,Damaged During Delivery,1,10364.06
R002709,O027310,P0016,C01520,2026-10-29,Size Issue,1,15316.5
R002710,O027311,P0418,C01416,2026-04-13,Not as Expected,1,8226.1
R002711,O027311,P0386,C01416,2026-04-18,Damaged During Delivery,1,1921.19
R002712,O027312,P0320,C06911,2026-02-20,Late Delivery,1,3271.35
R002713,O027312,P0110,C06911,2026-02-12,Not as Expected,2,8069.28
R002714,O027322,P0303,C06635,2026-09-05,Size Issue,2,7234.47
R002715,O027353,P0428,C05639,2025-01-29,Changed Mind,2,6238.42
R002716,O027353,P0138,C05639,2025-01-25,Not as Expected,2,5331.37
R002717,O027353,P0376,C05639,2025-02-01,Wrong Product,2,4939.5
R002718,O027361,P0399,C05436,2026-01-27,Changed Mind,1,4042.48
R002719,O027363,P0048,C09914,2026-01-07,Not as Expected,1,9728.31
R002720,O027379,P0332,C04448,2025-11-04,Changed Mind,1,2045.0
R002721,O027379,P0492,C04448,2025-11-07,Damaged During Delivery,1,10506.52
R002722,O027379,P0382,C04448,2025-11-09,Not as Expected,1,2166.68
R002723,O027388,P0096,C08072,2026-04-26,Late Delivery,1,3230.41
R002724,O027388,P0012,C08072,2026-05-04,Not as Expected,1,30506.21
R002725,O027390,P0053,C08704,2025-08-19,Wrong Product,2,8329.79
R002726,O027391,P0275,C03422,2026-01-06,Size Issue,2,12993.61
R002727,O027391,P0482,C03422,2025-12-30,Not as Expected,1,11476.34
R002728,O027393,P0085,C02608,2026-07-31,Wrong Product,2,2035.7
R002729,O027413,P0353,C01317,2025-12-13,Wrong Product,1,2203.64
R002730,O027421,P0043,C03735,2025-09-15,Product Defect,1,26891.11
R002731,O027429,P0199,C03382,2025-01-29,Size Issue,1,13320.04
R002732,O027430,P0268,C06035,2027-01-04,Changed Mind,1,5724.99
R002733,O027454,P0106,C08577,2025-12-09,Not as Expected,2,11027.27
R002734,O027506,P0155,C04996,2025-11-28,Product Defect,1,11699.68
R002735,O027506,P0205,C04996,2025-11-23,Changed Mind,1,786.28
R002736,O027514,P0453,C01877,2026-02-20,Not as Expected,1,3444.22
R002737,O027521,P0055,C03145,2025-09-03,Late Delivery,2,19699.98
R002738,O027554,P0127,C06202,2026-07-09,Not as Expected,1,14990.38
R002739,O027554,P0069,C06202,2026-07-17,Wrong Product,1,8262.71
R002740,O027566,P0231,C09620,2026-11-15,Wrong Product,1,3577.98
R002741,O027568,P0206,C07721,2025-05-20,Not as Expected,1,5059.9
R002742,O027577,P0017,C05328,2025-02-03,Size Issue,1,1164.83
R002743,O027580,P0398,C01204,2025-12-16,Changed Mind,1,992.44
R002744,O027603,P0057,C08714,2025-01-12,Wrong Product,1,8659.91
R002745,O027620,P0305,C07802,2025-12-14,Product Defect,1,3561.49
R002746,O027620,P0113,C07802,2025-12-06,Wrong Product,2,27440.54
R002747,O027620,P0293,C07802,2025-12-17,Changed Mind,1,3242.33
R002748,O027633,P0468,C04144,2025-02-21,Changed Mind,1,10509.87
R002749,O027652,P0240,C08719,2026-07-07,Product Defect,2,705.48
R002750,O027669,P0315,C00158,2026-07-27,Late Delivery,1,1700.41
R002751,O027680,P0173,C04280,2025-02-09,Wrong Product,1,9058.14
R002752,O027680,P0243,C04280,2025-01-30,Late Delivery,1,4869.83
R002753,O027688,P0312,C08546,2025-07-02,Changed Mind,1,479.02
R002754,O027688,P0478,C08546,2025-07-08,Not as Expected,1,3317.05
R002755,O027707,P0255,C06796,2026-01-11,Damaged During Delivery,1,5761.02
R002756,O027715,P0025,C00277,2026-11-26,Changed Mind,1,28990.38
R002757,O027728,P0048,C06484,2025-09-17,Size Issue,1,9408.08
R002758,O027728,P0276,C06484,2025-09-20,Not as Expected,1,5820.82
R002759,O027800,P0383,C07022,2025-07-27,Late Delivery,1,2782.71
R002760,O027847,P0157,C05815,2025-06-25,Changed Mind,1,12262.38
R002761,O027851,P0177,C06421,2025-06-05,Changed Mind,1,9315.2
R002762,O027855,P0282,C05697,2025-07-15,Changed Mind,1,4789.36
R002763,O027860,P0296,C09212,2025-11-25,Wrong Product,1,6059.33
R002764,O027864,P0408,C08038,2026-07-07,Late Delivery,2,20762.97
R002765,O027877,P0079,C05569,2026-10-14,Wrong Product,1,2850.96
R002766,O027881,P0218,C04623,2026-12-27,Size Issue,1,1830.26
R002767,O027881,P0257,C04623,2026-12-31,Damaged During Delivery,1,5550.29
R002768,O027885,P0390,C04835,2025-06-23,Changed Mind,1,832.34
R002769,O027885,P0113,C04835,2025-06-24,Size Issue,1,14886.66
R002770,O027895,P0303,C00616,2025-12-22,Size Issue,2,7906.3
R002771,O027899,P0372,C09639,2025-01-16,Not as Expected,1,2702.24
R002772,O027899,P0301,C09639,2025-01-26,Late Delivery,2,5808.33
R002773,O027901,P0461,C07684,2025-10-05,Not as Expected,1,2598.85
R002774,O027908,P0168,C01494,2025-08-04,Late Delivery,1,2387.22
R002775,O027932,P0278,C05246,2026-06-19,Late Delivery,2,10520.99
R002776,O027932,P0310,C05246,2026-06-24,Not as Expected,1,2878.41
R002777,O027937,P0207,C06685,2025-07-11,Not as Expected,1,2682.67
R002778,O027960,P0270,C02912,2026-05-09,Size Issue,1,1155.06
R002779,O027960,P0259,C02912,2026-05-06,Size Issue,1,5485.79
R002780,O027960,P0093,C02912,2026-05-13,Late Delivery,1,13849.6
R002781,O027980,P0214,C01803,2025-03-09,Changed Mind,1,6198.54
R002782,O027980,P0126,C01803,2025-03-10,Wrong Product,1,10703.27
R002783,O027989,P0052,C09460,2026-08-21,Damaged During Delivery,1,14659.55
R002784,O027989,P0029,C09460,2026-08-18,Not as Expected,3,59557.62
R002785,O027998,P0319,C02973,2025-04-15,Size Issue,1,3013.62
R002786,O028008,P0078,C04120,2026-02-17,Not as Expected,2,45990.23
R002787,O028008,P0279,C04120,2026-02-25,Product Defect,1,2680.91
R002788,O028008,P0099,C04120,2026-02-15,Product Defect,1,31170.45
R002789,O028018,P0119,C02962,2025-10-15,Damaged During Delivery,1,12202.62
R002790,O028018,P0402,C02962,2025-10-12,Product Defect,1,1531.61
R002791,O028018,P0490,C02962,2025-10-13,Size Issue,1,5563.59
R002792,O028025,P0148,C06539,2025-12-25,Size Issue,1,1382.01
R002793,O028033,P0087,C04177,2026-07-17,Not as Expected,2,26464.04
R002794,O028033,P0275,C04177,2026-07-25,Size Issue,1,6167.87
R002795,O028033,P0386,C04177,2026-07-19,Late Delivery,1,1847.7
R002796,O028044,P0217,C09930,2026-08-18,Late Delivery,2,9188.67
R002797,O028044,P0278,C09930,2026-08-16,Wrong Product,1,5802.76
R002798,O028044,P0395,C09930,2026-08-19,Damaged During Delivery,2,3145.43
R002799,O028091,P0424,C09913,2026-08-15,Not as Expected,2,4892.32
R002800,O028091,P0138,C09913,2026-08-13,Wrong Product,1,2766.82
R002801,O028092,P0167,C09303,2026-03-15,Not as Expected,1,4903.01
R002802,O028093,P0459,C07389,2026-04-17,Size Issue,2,17967.32
R002803,O028093,P0024,C07389,2026-04-10,Late Delivery,1,13157.33
R002804,O028102,P0408,C09345,2026-11-15,Product Defect,1,9207.5
R002805,O028109,P0411,C06441,2026-09-15,Size Issue,1,7108.94
R002806,O028136,P0051,C04718,2025-06-13,Not as Expected,1,9891.27
R002807,O028136,P0464,C04718,2025-06-28,Changed Mind,1,7509.1
R002808,O028143,P0461,C07079,2026-03-21,Damaged During Delivery,1,2473.17
R002809,O028143,P0267,C07079,2026-03-23,Size Issue,1,6790.26
R002810,O028151,P0397,C05207,2026-03-03,Damaged During Delivery,2,8924.05
R002811,O028154,P0337,C01342,2026-01-10,Changed Mind,1,3957.15
R002812,O028154,P0400,C01342,2026-01-18,Wrong Product,2,6655.4
R002813,O028166,P0066,C03023,2025-08-29,Not as Expected,1,16067.74
R002814,O028201,P0326,C00699,2026-04-16,Late Delivery,1,287.32
R002815,O028222,P0416,C01101,2025-02-14,Size Issue,1,10535.1
R002816,O028222,P0428,C01101,2025-02-08,Wrong Product,2,6839.67
R002817,O028222,P0250,C01101,2025-02-10,Changed Mind,1,5513.46
R002818,O028225,P0424,C01748,2026-01-19,Changed Mind,1,2396.89
R002819,O028228,P0239,C08369,2026-07-01,Changed Mind,1,3160.98
R002820,O028228,P0012,C08369,2026-06-30,Late Delivery,1,32608.08
R002821,O028228,P0062,C08369,2026-06-30,Product Defect,2,55769.83
R002822,O028252,P0275,C02870,2025-07-29,Late Delivery,2,13073.28
R002823,O028254,P0243,C05932,2026-07-16,Late Delivery,1,4668.31
R002824,O028288,P0241,C02750,2026-10-16,Late Delivery,1,6018.37
R002825,O028290,P0071,C03526,2026-04-23,Product Defect,1,24236.33
R002826,O028291,P0497,C03312,2025-11-05,Damaged During Delivery,2,18430.94
