inventory_id,product_id,date,opening_stock,units_received,units_sold,closing_stock,reorder_level
INV0003322,P0322,2026-07-01,184,381,28,537,50
INV0003323,P0323,2026-07-01,305,88,150,243,67
INV0003324,P0324,2026-07-01,510,44,74,480,50
INV0003325,P0325,2026-07-01,226,308,46,488,50
INV0003326,P0326,2026-07-01,239,108,48,299,50
INV0003327,P0327,2026-07-01,79,308,176,211,79
INV0003328,P0328,2026-07-01,613,276,125,764,56
INV0003329,P0329,2026-07-01,663,355,175,843,78
INV0003330,P0330,2026-07-01,121,185,103,203,50
INV0003331,P0331,2026-07-01,333,211,133,411,59
INV0003332,P0332,2026-07-01,240,256,55,441,50
INV0003333,P0333,2026-07-01,115,390,53,452,50
INV0003334,P0334,2026-07-01,585,390,173,802,77
INV0003335,P0335,2026-07-01,163,240,112,291,50
INV0003336,P0336,2026-07-01,286,292,98,480,50
INV0003337,P0337,2026-07-01,414,16,10,420,50
INV0003338,P0338,2026-07-01,564,348,17,895,50
INV0003339,P0339,2026-07-01,459,110,34,535,50
INV0003340,P0340,2026-07-01,607,264,163,708,73
INV0003341,P0341,2026-07-01,358,156,176,338,79
INV0003342,P0342,2026-07-01,148,7,76,79,50
INV0003343,P0343,2026-07-01,528,269,12,785,50
INV0003344,P0344,2026-07-01,676,101,31,746,50
INV0003345,P0345,2026-07-01,218,88,176,130,79
INV0003346,P0346,2026-07-01,89,279,17,351,50
INV0003347,P0347,2026-07-01,373,169,6,536,50
INV0003348,P0348,2026-07-01,91,170,122,139,54
INV0003349,P0349,2026-07-01,145,110,173,82,77
INV0003350,P0350,2026-07-01,579,259,18,820,50
INV0003351,P0351,2026-07-01,253,6,30,229,50
INV0003352,P0352,2026-07-01,582,332,140,774,63
INV0003353,P0353,2026-07-01,261,155,147,269,66
INV0003354,P0354,2026-07-01,321,347,26,642,50
INV0003355,P0355,2026-07-01,65,141,41,165,50
INV0003356,P0356,2026-07-01,569,18,114,473,51
INV0003357,P0357,2026-07-01,689,230,128,791,57
INV0003358,P0358,2026-07-01,359,202,145,416,65
INV0003359,P0359,2026-07-01,498,143,17,624,50
INV0003360,P0360,2026-07-01,99,379,34,444,50
INV0003361,P0361,2026-07-01,564,207,161,610,72
INV0003362,P0362,2026-07-01,505,288,92,701,50
INV0003363,P0363,2026-07-01,547,358,23,882,50
INV0003364,P0364,2026-07-01,612,197,67,742,50
INV0003365,P0365,2026-07-01,103,227,62,268,50
INV0003366,P0366,2026-07-01,693,233,49,877,50
INV0003367,P0367,2026-07-01,696,299,24,971,50
INV0003368,P0368,2026-07-01,362,323,110,575,50
INV0003369,P0369,2026-07-01,424,261,148,537,66
INV0003370,P0370,2026-07-01,178,39,83,134,50
INV0003371,P0371,2026-07-01,98,248,152,194,68
INV0003372,P0372,2026-07-01,603,241,98,746,50
INV0003373,P0373,2026-07-01,120,15,70,65,50
INV0003374,P0374,2026-07-01,375,286,96,565,50
INV0003375,P0375,2026-07-01,648,225,135,738,60
INV0003376,P0376,2026-07-01,537,171,48,660,50
INV0003377,P0377,2026-07-01,494,113,139,468,62
INV0003378,P0378,2026-07-01,341,175,52,464,50
INV0003379,P0379,2026-07-01,469,295,14,750,50
INV0003380,P0380,2026-07-01,92,58,161,0,72
INV0003381,P0381,2026-07-01,410,23,6,427,50
INV0003382,P0382,2026-07-01,590,357,28,919,50
INV0003383,P0383,2026-07-01,139,136,163,112,73
INV0003384,P0384,2026-07-01,253,283,154,382,69
INV0003385,P0385,2026-07-01,313,219,25,507,50
INV0003386,P0386,2026-07-01,370,120,99,391,50
INV0003387,P0387,2026-07-01,93,254,65,282,50
INV0003388,P0388,2026-07-01,601,158,68,691,50
INV0003389,P0389,2026-07-01,299,74,63,310,50
INV0003390,P0390,2026-07-01,551,370,64,857,50
INV0003391,P0391,2026-07-01,391,262,78,575,50
INV0003392,P0392,2026-07-01,52,380,54,378,50
INV0003393,P0393,2026-07-01,425,292,80,637,50
INV0003394,P0394,2026-07-01,402,270,18,654,50
INV0003395,P0395,2026-07-01,265,361,17,609,50
INV0003396,P0396,2026-07-01,148,140,5,283,50
INV0003397,P0397,2026-07-01,85,223,65,243,50
INV0003398,P0398,2026-07-01,70,278,43,305,50
INV0003399,P0399,2026-07-01,394,114,171,337,76
INV0003400,P0400,2026-07-01,181,213,121,273,54
INV0003401,P0401,2026-07-01,686,348,172,862,77
INV0003402,P0402,2026-07-01,445,125,68,502,50
INV0003403,P0403,2026-07-01,145,44,46,143,50
INV0003404,P0404,2026-07-01,138,182,96,224,50
INV0003405,P0405,2026-07-01,648,314,35,927,50
INV0003406,P0406,2026-07-01,520,36,43,513,50
INV0003407,P0407,2026-07-01,599,321,40,880,50
INV0003408,P0408,2026-07-01,412,277,59,630,50
INV0003409,P0409,2026-07-01,392,32,51,373,50
INV0003410,P0410,2026-07-01,54,59,49,64,50
INV0003411,P0411,2026-07-01,68,101,135,34,60
INV0003412,P0412,2026-07-01,238,50,75,213,50
INV0003413,P0413,2026-07-01,117,165,49,233,50
INV0003414,P0414,2026-07-01,135,355,59,431,50
INV0003415,P0415,2026-07-01,487,47,150,384,67
INV0003416,P0416,2026-07-01,398,131,43,486,50
INV0003417,P0417,2026-07-01,391,341,114,618,51
INV0003418,P0418,2026-07-01,211,369,71,509,50
INV0003419,P0419,2026-07-01,513,290,142,661,63
INV0003420,P0420,2026-07-01,494,387,85,796,50
INV0003421,P0421,2026-07-01,343,120,19,444,50
INV0003422,P0422,2026-07-01,490,220,79,631,50
INV0003423,P0423,2026-07-01,577,241,73,745,50
INV0003424,P0424,2026-07-01,676,31,5,702,50
INV0003425,P0425,2026-07-01,314,15,28,301,50
INV0003426,P0426,2026-07-01,387,343,111,619,50
INV0003427,P0427,2026-07-01,487,279,21,745,50
INV0003428,P0428,2026-07-01,674,322,118,878,53
INV0003429,P0429,2026-07-01,649,321,159,811,71
INV0003430,P0430,2026-07-01,250,182,71,361,50
INV0003431,P0431,2026-07-01,390,166,179,377,80
INV0003432,P0432,2026-07-01,283,130,112,301,50
INV0003433,P0433,2026-07-01,262,331,75,518,50
INV0003434,P0434,2026-07-01,333,164,23,474,50
INV0003435,P0435,2026-07-01,460,72,102,430,50
INV0003436,P0436,2026-07-01,209,247,120,336,54
INV0003437,P0437,2026-07-01,589,98,146,541,65
INV0003438,P0438,2026-07-01,498,28,52,474,50
INV0003439,P0439,2026-07-01,122,149,95,176,50
INV0003440,P0440,2026-07-01,151,129,176,104,79
INV0003441,P0441,2026-07-01,560,77,145,492,65
INV0003442,P0442,2026-07-01,474,312,84,702,50
INV0003443,P0443,2026-07-01,604,119,45,678,50
INV0003444,P0444,2026-07-01,583,208,109,682,50
INV0003445,P0445,2026-07-01,474,162,26,610,50
INV0003446,P0446,2026-07-01,198,251,128,321,57
INV0003447,P0447,2026-07-01,349,330,99,580,50
INV0003448,P0448,2026-07-01,556,338,148,746,66
INV0003449,P0449,2026-07-01,677,97,43,731,50
INV0003450,P0450,2026-07-01,177,163,166,174,74
INV0003451,P0451,2026-07-01,223,342,97,468,50
INV0003452,P0452,2026-07-01,690,12,167,535,75
INV0003453,P0453,2026-07-01,656,269,60,865,50
INV0003454,P0454,2026-07-01,201,372,27,546,50
INV0003455,P0455,2026-07-01,574,235,107,702,50
INV0003456,P0456,2026-07-01,380,385,93,672,50
INV0003457,P0457,2026-07-01,306,321,170,457,76
INV0003458,P0458,2026-07-01,629,267,5,891,50
INV0003459,P0459,2026-07-01,604,399,156,847,70
INV0003460,P0460,2026-07-01,337,242,56,523,50
INV0003461,P0461,2026-07-01,169,149,39,279,50
INV0003462,P0462,2026-07-01,291,306,11,586,50
INV0003463,P0463,2026-07-01,599,353,146,806,65
INV0003464,P0464,2026-07-01,253,381,8,626,50
INV0003465,P0465,2026-07-01,600,12,88,524,50
INV0003466,P0466,2026-07-01,604,354,138,820,62
INV0003467,P0467,2026-07-01,524,276,26,774,50
INV0003468,P0468,2026-07-01,474,266,29,711,50
INV0003469,P0469,2026-07-01,493,16,141,368,63
INV0003470,P0470,2026-07-01,674,75,110,639,50
INV0003471,P0471,2026-07-01,606,194,12,788,50
INV0003472,P0472,2026-07-01,696,20,146,570,65
INV0003473,P0473,2026-07-01,653,353,128,878,57
INV0003474,P0474,2026-07-01,673,306,22,957,50
INV0003475,P0475,2026-07-01,591,176,164,603,73
INV0003476,P0476,2026-07-01,319,293,39,573,50
INV0003477,P0477,2026-07-01,513,286,152,647,68
INV0003478,P0478,2026-07-01,484,26,45,465,50
INV0003479,P0479,2026-07-01,269,208,142,335,63
INV0003480,P0480,2026-07-01,450,343,136,657,61
INV0003481,P0481,2026-07-01,301,57,167,191,75
INV0003482,P0482,2026-07-01,176,6,127,55,57
INV0003483,P0483,2026-07-01,542,33,22,553,50
INV0003484,P0484,2026-07-01,168,70,140,98,63
INV0003485,P0485,2026-07-01,665,218,151,732,67
INV0003486,P0486,2026-07-01,334,381,57,658,50
INV0003487,P0487,2026-07-01,509,199,24,684,50
INV0003488,P0488,2026-07-01,539,398,74,863,50
INV0003489,P0489,2026-07-01,320,253,14,559,50
INV0003490,P0490,2026-07-01,651,50,158,543,71
INV0003491,P0491,2026-07-01,403,199,119,483,53
INV0003492,P0492,2026-07-01,200,187,126,261,56
INV0003493,P0493,2026-07-01,613,11,134,490,60
INV0003494,P0494,2026-07-01,336,89,42,383,50
INV0003495,P0495,2026-07-01,96,331,174,253,78
INV0003496,P0496,2026-07-01,619,39,169,489,76
INV0003497,P0497,2026-07-01,53,231,48,236,50
INV0003498,P0498,2026-07-01,485,269,179,575,80
INV0003499,P0499,2026-07-01,436,7,77,366,50
INV0003500,P0500,2026-07-01,599,89,178,510,80
INV0003501,P0001,2026-08-01,91,206,8,289,50
INV0003502,P0002,2026-08-01,654,119,118,655,53
INV0003503,P0003,2026-08-01,315,257,75,497,50
INV0003504,P0004,2026-08-01,534,51,15,570,50
INV0003505,P0005,2026-08-01,321,90,159,252,71
INV0003506,P0006,2026-08-01,454,11,21,444,50
INV0003507,P0007,2026-08-01,183,38,90,131,50
INV0003508,P0008,2026-08-01,477,199,15,661,50
INV0003509,P0009,2026-08-01,547,299,134,712,60
INV0003510,P0010,2026-08-01,210,305,170,345,76
INV0003511,P0011,2026-08-01,547,75,40,582,50
INV0003512,P0012,2026-08-01,565,376,115,826,51
INV0003513,P0013,2026-08-01,661,168,33,796,50
INV0003514,P0014,2026-08-01,594,176,115,655,51
INV0003515,P0015,2026-08-01,631,19,19,631,50
INV0003516,P0016,2026-08-01,680,4,132,552,59
INV0003517,P0017,2026-08-01,338,259,120,477,54
INV0003518,P0018,2026-08-01,504,43,12,535,50
INV0003519,P0019,2026-08-01,192,266,65,393,50
INV0003520,P0020,2026-08-01,110,372,98,384,50
INV0003521,P0021,2026-08-01,476,181,35,622,50
INV0003522,P0022,2026-08-01,364,193,90,467,50
INV0003523,P0023,2026-08-01,240,209,140,309,63
INV0003524,P0024,2026-08-01,290,302,160,432,72
INV0003525,P0025,2026-08-01,416,119,174,361,78
INV0003526,P0026,2026-08-01,72,234,52,254,50
INV0003527,P0027,2026-08-01,382,210,6,586,50
INV0003528,P0028,2026-08-01,311,201,120,392,54
INV0003529,P0029,2026-08-01,356,389,70,675,50
INV0003530,P0030,2026-08-01,247,227,21,453,50
INV0003531,P0031,2026-08-01,307,116,177,246,79
INV0003532,P0032,2026-08-01,603,208,158,653,71
INV0003533,P0033,2026-08-01,663,295,46,912,50
INV0003534,P0034,2026-08-01,524,255,42,737,50
INV0003535,P0035,2026-08-01,684,320,12,992,50
INV0003536,P0036,2026-08-01,398,349,73,674,50
INV0003537,P0037,2026-08-01,50,273,68,255,50
INV0003538,P0038,2026-08-01,686,280,47,919,50
INV0003539,P0039,2026-08-01,365,110,151,324,67
INV0003540,P0040,2026-08-01,680,154,103,731,50
INV0003541,P0041,2026-08-01,145,251,50,346,50
INV0003542,P0042,2026-08-01,535,76,68,543,50
INV0003543,P0043,2026-08-01,232,300,165,367,74
INV0003544,P0044,2026-08-01,663,215,174,704,78
INV0003545,P0045,2026-08-01,595,360,126,829,56
INV0003546,P0046,2026-08-01,633,5,103,535,50
INV0003547,P0047,2026-08-01,691,253,20,924,50
INV0003548,P0048,2026-08-01,111,174,124,161,55
INV0003549,P0049,2026-08-01,533,163,12,684,50
INV0003550,P0050,2026-08-01,455,176,160,471,72
INV0003551,P0051,2026-08-01,372,318,97,593,50
INV0003552,P0052,2026-08-01,685,204,141,748,63
INV0003553,P0053,2026-08-01,298,139,57,380,50
INV0003554,P0054,2026-08-01,692,378,119,951,53
INV0003555,P0055,2026-08-01,407,65,68,404,50
INV0003556,P0056,2026-08-01,323,199,72,450,50
INV0003557,P0057,2026-08-01,90,47,111,26,50
INV0003558,P0058,2026-08-01,50,23,69,4,50
INV0003559,P0059,2026-08-01,130,154,133,151,59
INV0003560,P0060,2026-08-01,432,332,44,720,50
INV0003561,P0061,2026-08-01,478,254,47,685,50
INV0003562,P0062,2026-08-01,531,57,62,526,50
INV0003563,P0063,2026-08-01,273,379,162,490,72
INV0003564,P0064,2026-08-01,211,248,153,306,68
INV0003565,P0065,2026-08-01,689,66,107,648,50
INV0003566,P0066,2026-08-01,404,30,113,321,50
INV0003567,P0067,2026-08-01,509,85,140,454,63
INV0003568,P0068,2026-08-01,77,42,144,0,64
INV0003569,P0069,2026-08-01,393,83,17,459,50
INV0003570,P0070,2026-08-01,572,304,68,808,50
INV0003571,P0071,2026-08-01,100,46,68,78,50
INV0003572,P0072,2026-08-01,174,89,177,86,79
INV0003573,P0073,2026-08-01,132,204,139,197,62
INV0003574,P0074,2026-08-01,491,256,176,571,79
INV0003575,P0075,2026-08-01,641,258,23,876,50
INV0003576,P0076,2026-08-01,401,362,82,681,50
INV0003577,P0077,2026-08-01,60,155,136,79,61
INV0003578,P0078,2026-08-01,406,317,89,634,50
INV0003579,P0079,2026-08-01,370,309,64,615,50
INV0003580,P0080,2026-08-01,62,388,25,425,50
INV0003581,P0081,2026-08-01,554,310,44,820,50
INV0003582,P0082,2026-08-01,68,245,81,232,50
INV0003583,P0083,2026-08-01,607,343,23,927,50
INV0003584,P0084,2026-08-01,482,355,13,824,50
INV0003585,P0085,2026-08-01,152,264,67,349,50
INV0003586,P0086,2026-08-01,337,338,138,537,62
INV0003587,P0087,2026-08-01,240,208,100,348,50
INV0003588,P0088,2026-08-01,582,43,117,508,52
INV0003589,P0089,2026-08-01,455,83,30,508,50
INV0003590,P0090,2026-08-01,126,351,149,328,67
INV0003591,P0091,2026-08-01,467,69,108,428,50
INV0003592,P0092,2026-08-01,265,67,115,217,51
INV0003593,P0093,2026-08-01,457,282,95,644,50
INV0003594,P0094,2026-08-01,524,294,17,801,50
INV0003595,P0095,2026-08-01,699,271,103,867,50
INV0003596,P0096,2026-08-01,537,72,44,565,50
INV0003597,P0097,2026-08-01,389,75,95,369,50
INV0003598,P0098,2026-08-01,644,380,34,990,50
INV0003599,P0099,2026-08-01,580,364,17,927,50
INV0003600,P0100,2026-08-01,640,79,83,636,50
INV0003601,P0101,2026-08-01,109,284,18,375,50
INV0003602,P0102,2026-08-01,335,97,107,325,50
INV0003603,P0103,2026-08-01,502,152,179,475,80
INV0003604,P0104,2026-08-01,96,241,111,226,50
INV0003605,P0105,2026-08-01,550,327,46,831,50
INV0003606,P0106,2026-08-01,647,333,110,870,50
INV0003607,P0107,2026-08-01,651,276,165,762,74
INV0003608,P0108,2026-08-01,499,200,38,661,50
INV0003609,P0109,2026-08-01,332,354,102,584,50
INV0003610,P0110,2026-08-01,510,179,76,613,50
INV0003611,P0111,2026-08-01,295,30,23,302,50
INV0003612,P0112,2026-08-01,309,289,63,535,50
INV0003613,P0113,2026-08-01,118,377,16,479,50
INV0003614,P0114,2026-08-01,65,9,30,44,50
INV0003615,P0115,2026-08-01,498,247,174,571,78
INV0003616,P0116,2026-08-01,588,305,113,780,50
INV0003617,P0117,2026-08-01,327,12,40,299,50
INV0003618,P0118,2026-08-01,657,210,159,708,71
INV0003619,P0119,2026-08-01,349,238,120,467,54
INV0003620,P0120,2026-08-01,501,78,86,493,50
INV0003621,P0121,2026-08-01,501,351,74,778,50
INV0003622,P0122,2026-08-01,536,10,124,422,55
INV0003623,P0123,2026-08-01,401,170,6,565,50
INV0003624,P0124,2026-08-01,253,34,138,149,62
INV0003625,P0125,2026-08-01,297,245,157,385,70
INV0003626,P0126,2026-08-01,94,167,157,104,70
INV0003627,P0127,2026-08-01,479,114,77,516,50
INV0003628,P0128,2026-08-01,666,212,156,722,70
INV0003629,P0129,2026-08-01,343,262,132,473,59
INV0003630,P0130,2026-08-01,242,261,153,350,68
INV0003631,P0131,2026-08-01,171,375,59,487,50
INV0003632,P0132,2026-08-01,535,340,91,784,50
INV0003633,P0133,2026-08-01,116,308,143,281,64
INV0003634,P0134,2026-08-01,118,121,165,74,74
INV0003635,P0135,2026-08-01,501,338,150,689,67
INV0003636,P0136,2026-08-01,188,307,84,411,50
INV0003637,P0137,2026-08-01,382,184,44,522,50
INV0003638,P0138,2026-08-01,92,328,174,246,78
INV0003639,P0139,2026-08-01,530,268,142,656,63
INV0003640,P0140,2026-08-01,685,228,134,779,60
INV0003641,P0141,2026-08-01,476,390,25,841,50
INV0003642,P0142,2026-08-01,244,38,127,155,57
INV0003643,P0143,2026-08-01,86,361,75,372,50
INV0003644,P0144,2026-08-01,138,195,42,291,50
INV0003645,P0145,2026-08-01,525,52,168,409,75
INV0003646,P0146,2026-08-01,446,376,111,711,50
INV0003647,P0147,2026-08-01,95,362,93,364,50
INV0003648,P0148,2026-08-01,368,341,150,559,67
INV0003649,P0149,2026-08-01,586,126,151,561,67
INV0003650,P0150,2026-08-01,600,181,146,635,65
INV0003651,P0151,2026-08-01,638,79,77,640,50
INV0003652,P0152,2026-08-01,67,130,20,177,50
INV0003653,P0153,2026-08-01,518,74,50,542,50
INV0003654,P0154,2026-08-01,630,387,163,854,73
INV0003655,P0155,2026-08-01,553,141,162,532,72
INV0003656,P0156,2026-08-01,315,9,80,244,50
INV0003657,P0157,2026-08-01,262,4,142,124,63
INV0003658,P0158,2026-08-01,289,220,85,424,50
INV0003659,P0159,2026-08-01,538,376,22,892,50
INV0003660,P0160,2026-08-01,556,102,55,603,50
INV0003661,P0161,2026-08-01,578,3,51,530,50
INV0003662,P0162,2026-08-01,60,49,129,0,58
INV0003663,P0163,2026-08-01,588,209,85,712,50
INV0003664,P0164,2026-08-01,679,339,117,901,52
INV0003665,P0165,2026-08-01,187,245,69,363,50
INV0003666,P0166,2026-08-01,335,116,88,363,50
INV0003667,P0167,2026-08-01,643,278,74,847,50
INV0003668,P0168,2026-08-01,569,287,166,690,74
INV0003669,P0169,2026-08-01,597,341,90,848,50
INV0003670,P0170,2026-08-01,618,38,7,649,50
INV0003671,P0171,2026-08-01,193,42,86,149,50
INV0003672,P0172,2026-08-01,392,185,167,410,75
INV0003673,P0173,2026-08-01,399,123,116,406,52
INV0003674,P0174,2026-08-01,228,257,13,472,50
INV0003675,P0175,2026-08-01,480,201,35,646,50
INV0003676,P0176,2026-08-01,315,75,80,310,50
INV0003677,P0177,2026-08-01,202,63,70,195,50
INV0003678,P0178,2026-08-01,116,248,106,258,50
INV0003679,P0179,2026-08-01,436,120,103,453,50
INV0003680,P0180,2026-08-01,273,54,45,282,50
INV0003681,P0181,2026-08-01,587,338,41,884,50
INV0003682,P0182,2026-08-01,514,365,34,845,50
INV0003683,P0183,2026-08-01,296,323,101,518,50
INV0003684,P0184,2026-08-01,287,303,134,456,60
INV0003685,P0185,2026-08-01,426,144,9,561,50
INV0003686,P0186,2026-08-01,478,338,131,685,58
INV0003687,P0187,2026-08-01,482,174,100,556,50
INV0003688,P0188,2026-08-01,133,318,87,364,50
INV0003689,P0189,2026-08-01,165,328,138,355,62
INV0003690,P0190,2026-08-01,280,381,30,631,50
INV0003691,P0191,2026-08-01,573,23,116,480,52
INV0003692,P0192,2026-08-01,226,343,168,401,75
INV0003693,P0193,2026-08-01,695,28,127,596,57
INV0003694,P0194,2026-08-01,415,369,54,730,50
INV0003695,P0195,2026-08-01,548,42,18,572,50
INV0003696,P0196,2026-08-01,217,350,85,482,50
INV0003697,P0197,2026-08-01,520,233,89,664,50
INV0003698,P0198,2026-08-01,320,201,167,354,75
INV0003699,P0199,2026-08-01,541,118,164,495,73
INV0003700,P0200,2026-08-01,560,350,107,803,50
INV0003701,P0201,2026-08-01,185,210,149,246,67
INV0003702,P0202,2026-08-01,584,127,169,542,76
INV0003703,P0203,2026-08-01,557,232,97,692,50
INV0003704,P0204,2026-08-01,389,191,163,417,73
INV0003705,P0205,2026-08-01,390,304,99,595,50
INV0003706,P0206,2026-08-01,258,397,153,502,68
INV0003707,P0207,2026-08-01,666,272,57,881,50
INV0003708,P0208,2026-08-01,387,374,61,700,50
INV0003709,P0209,2026-08-01,242,35,8,269,50
INV0003710,P0210,2026-08-01,666,39,142,563,63
INV0003711,P0211,2026-08-01,409,399,6,802,50
INV0003712,P0212,2026-08-01,670,190,20,840,50
INV0003713,P0213,2026-08-01,380,45,27,398,50
INV0003714,P0214,2026-08-01,499,209,46,662,50
INV0003715,P0215,2026-08-01,285,48,82,251,50
INV0003716,P0216,2026-08-01,338,259,41,556,50
INV0003717,P0217,2026-08-01,54,219,38,235,50
INV0003718,P0218,2026-08-01,117,49,152,14,68
INV0003719,P0219,2026-08-01,426,337,74,689,50
INV0003720,P0220,2026-08-01,489,67,122,434,54
INV0003721,P0221,2026-08-01,177,224,73,328,50
INV0003722,P0222,2026-08-01,652,112,142,622,63
INV0003723,P0223,2026-08-01,50,303,99,254,50
INV0003724,P0224,2026-08-01,370,392,83,679,50
INV0003725,P0225,2026-08-01,355,98,134,319,60
INV0003726,P0226,2026-08-01,82,80,18,144,50
INV0003727,P0227,2026-08-01,514,223,51,686,50
INV0003728,P0228,2026-08-01,414,147,17,544,50
INV0003729,P0229,2026-08-01,235,159,41,353,50
INV0003730,P0230,2026-08-01,594,24,127,491,57
INV0003731,P0231,2026-08-01,660,392,15,1037,50
INV0003732,P0232,2026-08-01,628,231,68,791,50
INV0003733,P0233,2026-08-01,215,345,52,508,50
INV0003734,P0234,2026-08-01,245,166,111,300,50
INV0003735,P0235,2026-08-01,599,201,131,669,58
INV0003736,P0236,2026-08-01,391,99,81,409,50
INV0003737,P0237,2026-08-01,73,102,21,154,50
INV0003738,P0238,2026-08-01,639,44,110,573,50
INV0003739,P0239,2026-08-01,398,241,160,479,72
INV0003740,P0240,2026-08-01,329,340,70,599,50
INV0003741,P0241,2026-08-01,487,63,93,457,50
INV0003742,P0242,2026-08-01,130,74,92,112,50
INV0003743,P0243,2026-08-01,434,274,35,673,50
INV0003744,P0244,2026-08-01,321,85,19,387,50
INV0003745,P0245,2026-08-01,180,114,175,119,78
INV0003746,P0246,2026-08-01,392,114,93,413,50
INV0003747,P0247,2026-08-01,211,167,142,236,63
INV0003748,P0248,2026-08-01,497,185,25,657,50
INV0003749,P0249,2026-08-01,679,97,57,719,50
INV0003750,P0250,2026-08-01,591,106,122,575,54
INV0003751,P0251,2026-08-01,342,65,56,351,50
INV0003752,P0252,2026-08-01,115,290,148,257,66
INV0003753,P0253,2026-08-01,466,31,133,364,59
INV0003754,P0254,2026-08-01,176,307,36,447,50
INV0003755,P0255,2026-08-01,429,280,34,675,50
INV0003756,P0256,2026-08-01,694,39,151,582,67
INV0003757,P0257,2026-08-01,151,201,140,212,63
INV0003758,P0258,2026-08-01,261,3,25,239,50
INV0003759,P0259,2026-08-01,531,23,51,503,50
INV0003760,P0260,2026-08-01,64,86,45,105,50
INV0003761,P0261,2026-08-01,178,275,75,378,50
INV0003762,P0262,2026-08-01,582,353,144,791,64
INV0003763,P0263,2026-08-01,391,190,34,547,50
INV0003764,P0264,2026-08-01,59,159,142,76,63
INV0003765,P0265,2026-08-01,651,113,61,703,50
INV0003766,P0266,2026-08-01,242,364,18,588,50
INV0003767,P0267,2026-08-01,565,325,165,725,74
INV0003768,P0268,2026-08-01,621,5,26,600,50
INV0003769,P0269,2026-08-01,415,84,135,364,60
INV0003770,P0270,2026-08-01,267,64,107,224,50
INV0003771,P0271,2026-08-01,637,14,128,523,57
INV0003772,P0272,2026-08-01,100,386,46,440,50
INV0003773,P0273,2026-08-01,436,108,71,473,50
INV0003774,P0274,2026-08-01,281,284,21,544,50
INV0003775,P0275,2026-08-01,525,79,41,563,50
INV0003776,P0276,2026-08-01,523,111,172,462,77
INV0003777,P0277,2026-08-01,564,252,30,786,50
INV0003778,P0278,2026-08-01,91,124,137,78,61
INV0003779,P0279,2026-08-01,412,161,69,504,50
INV0003780,P0280,2026-08-01,440,165,47,558,50
INV0003781,P0281,2026-08-01,108,334,127,315,57
INV0003782,P0282,2026-08-01,350,312,156,506,70
