customer_id,customer_name,gender,age,city,state,customer_segment,acquisition_channel,registration_date
C05966,Customer 5966,Female,52,Mangaluru,Karnataka,Loyal,Organic Search,2025-01-01
C05967,Customer 5967,Female,54,Kanpur,Uttar Pradesh,Loyal,Meta Ads,2025-06-23
C05968,Customer 5968,Female,24,Mysuru,Karnataka,Loyal,Google Ads,2024-10-02
C05969,Customer 5969,Male,53,Howrah,West Bengal,One-Time,Instagram,2024-04-08
C05970,Customer 5970,Female,46,Noida,Uttar Pradesh,New,Instagram,2024-03-05
C05971,Customer 5971,Male,24,Chennai,Tamil Nadu,Dormant,Affiliate,2024-04-16
C05972,Customer 5972,Female,27,Nizamabad,Telangana,One-Time,Organic Search,2024-11-10
C05973,Customer 5973,Female,44,Ahmedabad,Gujarat,Loyal,Influencer,2026-06-14
C05974,Customer 5974,Male,35,Kozhikode,Kerala,One-Time,Email,2025-02-20
C05975,Customer 5975,Male,45,Kozhikode,Kerala,Dormant,Meta Ads,2026-03-29
C05976,Customer 5976,Male,64,Mumbai,Maharashtra,At-Risk,Email,2024-04-30
C05977,Customer 5977,Female,48,Jaipur,Rajasthan,New,Meta Ads,2026-05-24
C05978,Customer 5978,Male,60,Mysuru,Karnataka,Loyal,Google Ads,2026-03-28
C05979,Customer 5979,Male,19,Nagpur,Maharashtra,Loyal,Email,2024-03-19
C05980,Customer 5980,Other,30,Kolkata,West Bengal,At-Risk,Instagram,2024-01-08
C05981,Customer 5981,Female,60,Delhi,Delhi,Dormant,Google Ads,2025-08-01
C05982,Customer 5982,Male,52,Surat,Gujarat,VIP,Organic Search,2024-07-20
C05983,Customer 5983,Male,35,Kanpur,Uttar Pradesh,At-Risk,Organic Search,2025-07-30
C05984,Customer 5984,Male,33,Mysuru,Karnataka,Loyal,Google Ads,2025-09-03
C05985,Customer 5985,Female,53,Kolkata,West Bengal,One-Time,Organic Search,2024-02-27
C05986,Customer 5986,Male,18,Coimbatore,Tamil Nadu,Loyal,Google Ads,2026-01-11
C05987,Customer 5987,Male,21,Hyderabad,Telangana,VIP,Email,2026-02-18
C05988,Customer 5988,Male,58,Chennai,Tamil Nadu,New,Organic Search,2025-03-02
C05989,Customer 5989,Female,54,Kochi,Kerala,Loyal,Email,2026-04-17
C05990,Customer 5990,Male,57,Delhi,Delhi,New,Organic Search,2025-06-13
C05991,Customer 5991,Male,40,Warangal,Telangana,New,Instagram,2025-10-19
C05992,Customer 5992,Female,32,Kolkata,West Bengal,At-Risk,Meta Ads,2024-09-02
C05993,Customer 5993,Male,36,Kozhikode,Kerala,New,Email,2025-07-23
C05994,Customer 5994,Female,55,Kozhikode,Kerala,At-Risk,Meta Ads,2026-05-08
C05995,Customer 5995,Female,29,Ahmedabad,Gujarat,One-Time,Google Ads,2025-11-29
C05996,Customer 5996,Male,19,Coimbatore,Tamil Nadu,Loyal,Email,2025-08-02
C05997,Customer 5997,Female,41,Surat,Gujarat,Dormant,Meta Ads,2024-12-31
C05998,Customer 5998,Female,43,Kanpur,Uttar Pradesh,At-Risk,Email,2024-04-28
C05999,Customer 5999,Male,38,Kanpur,Uttar Pradesh,At-Risk,Organic Search,2024-11-04
C06000,Customer 6000,Male,65,Noida,Uttar Pradesh,One-Time,Affiliate,2025-10-24
C06001,Customer 6001,Male,47,New Delhi,Delhi,One-Time,Influencer,2025-04-19
C06002,Customer 6002,Female,55,Pune,Maharashtra,VIP,Organic Search,2024-04-24
C06003,Customer 6003,Male,29,Ahmedabad,Gujarat,At-Risk,Marketplace,2024-07-30
C06004,Customer 6004,Female,45,Nagpur,Maharashtra,At-Risk,Email,2024-12-29
C06005,Customer 6005,Female,35,Nizamabad,Telangana,VIP,Organic Search,2024-02-11
C06006,Customer 6006,Female,35,Delhi,Delhi,New,Affiliate,2025-03-18
C06007,Customer 6007,Male,22,Kolkata,West Bengal,One-Time,Affiliate,2026-04-02
C06008,Customer 6008,Male,53,Noida,Uttar Pradesh,Dormant,Organic Search,2025-10-12
C06009,Customer 6009,Female,40,Kanpur,Uttar Pradesh,Loyal,Marketplace,2026-04-22
C06010,Customer 6010,Male,64,Noida,Uttar Pradesh,VIP,Email,2026-06-15
C06011,Customer 6011,Male,46,Kanpur,Uttar Pradesh,Loyal,Marketplace,2024-02-18
C06012,Customer 6012,Female,27,Jodhpur,Rajasthan,Dormant,Instagram,2024-11-30
C06013,Customer 6013,Male,52,Warangal,Telangana,At-Risk,Google Ads,2024-06-30
C06014,Customer 6014,Male,20,Howrah,West Bengal,One-Time,Meta Ads,2025-08-31
C06015,Customer 6015,Male,53,Mumbai,Maharashtra,At-Risk,Email,2024-02-01
C06016,Customer 6016,Male,36,Warangal,Telangana,One-Time,Google Ads,2025-08-28
C06017,Customer 6017,Male,19,Mumbai,Maharashtra,Loyal,Google Ads,2024-12-13
C06018,Customer 6018,Female,42,Kanpur,Uttar Pradesh,At-Risk,Instagram,2024-06-14
C06019,Customer 6019,Male,41,Jodhpur,Rajasthan,One-Time,Organic Search,2024-07-06
C06020,Customer 6020,Female,29,Thiruvananthapuram,Kerala,One-Time,Google Ads,2025-08-01
C06021,Customer 6021,Female,23,Kozhikode,Kerala,Loyal,Organic Search,2025-03-02
C06022,Customer 6022,Male,47,Thiruvananthapuram,Kerala,Dormant,Organic Search,2026-03-02
C06023,Customer 6023,Female,39,Nagpur,Maharashtra,New,Affiliate,2026-05-30
C06024,Customer 6024,Male,32,Noida,Uttar Pradesh,VIP,Organic Search,2025-05-15
C06025,Customer 6025,Male,44,Kanpur,Uttar Pradesh,Loyal,Meta Ads,2025-09-11
C06026,Customer 6026,Female,65,Kanpur,Uttar Pradesh,One-Time,Marketplace,2025-03-07
C06027,Customer 6027,Male,59,Mumbai,Maharashtra,VIP,Marketplace,2024-12-18
C06028,Customer 6028,Female,30,Mumbai,Maharashtra,Loyal,Instagram,2025-08-05
C06029,Customer 6029,Male,35,Kozhikode,Kerala,At-Risk,Google Ads,2024-01-12
C06030,Customer 6030,Female,56,Mumbai,Maharashtra,VIP,Email,2025-12-27
C06031,Customer 6031,Female,24,Madurai,Tamil Nadu,Dormant,Influencer,2025-09-08
C06032,Customer 6032,Male,64,New Delhi,Delhi,At-Risk,Affiliate,2024-07-21
C06033,Customer 6033,Male,37,Nagpur,Maharashtra,New,Marketplace,2024-01-04
C06034,Customer 6034,Female,41,Nizamabad,Telangana,At-Risk,Marketplace,2024-05-26
C06035,Customer 6035,Female,64,Thiruvananthapuram,Kerala,Loyal,Organic Search,2025-09-23
C06036,Customer 6036,Male,27,Noida,Uttar Pradesh,New,Google Ads,2025-08-09
C06037,Customer 6037,Female,25,Thiruvananthapuram,Kerala,Loyal,Google Ads,2025-08-21
C06038,Customer 6038,Male,60,Mysuru,Karnataka,VIP,Google Ads,2024-02-01
C06039,Customer 6039,Female,52,Pune,Maharashtra,New,Meta Ads,2024-01-15
C06040,Customer 6040,Female,37,Chennai,Tamil Nadu,Loyal,Google Ads,2026-01-12
C06041,Customer 6041,Female,23,New Delhi,Delhi,Loyal,Instagram,2025-02-13
C06042,Customer 6042,Female,44,Nizamabad,Telangana,One-Time,Affiliate,2024-09-28
C06043,Customer 6043,Male,54,Kanpur,Uttar Pradesh,At-Risk,Google Ads,2024-03-12
C06044,Customer 6044,Male,20,Thiruvananthapuram,Kerala,New,Affiliate,2024-04-09
C06045,Customer 6045,Female,28,Delhi,Delhi,At-Risk,Marketplace,2025-10-28
C06046,Customer 6046,Female,34,Coimbatore,Tamil Nadu,At-Risk,Google Ads,2025-11-19
C06047,Customer 6047,Female,31,Coimbatore,Tamil Nadu,Loyal,Google Ads,2024-09-10
C06048,Customer 6048,Male,44,Hyderabad,Telangana,Loyal,Email,2024-07-19
C06049,Customer 6049,Male,65,Mysuru,Karnataka,New,Influencer,2024-09-27
C06050,Customer 6050,Female,51,New Delhi,Delhi,New,Organic Search,2024-12-27
C06051,Customer 6051,Male,42,Madurai,Tamil Nadu,Loyal,Google Ads,2026-02-02
C06052,Customer 6052,Male,63,Ahmedabad,Gujarat,New,Organic Search,2025-01-07
C06053,Customer 6053,Other,57,Noida,Uttar Pradesh,At-Risk,Affiliate,2025-11-25
C06054,Customer 6054,Male,46,Pune,Maharashtra,Loyal,Meta Ads,2026-01-08
C06055,Customer 6055,Female,20,Hyderabad,Telangana,New,Organic Search,2025-06-21
C06056,Customer 6056,Female,31,Warangal,Telangana,One-Time,Email,2024-08-25
C06057,Customer 6057,Male,62,Mumbai,Maharashtra,At-Risk,Meta Ads,2026-06-06
C06058,Customer 6058,Female,44,Ahmedabad,Gujarat,One-Time,Marketplace,2025-07-23
C06059,Customer 6059,Female,62,Kanpur,Uttar Pradesh,VIP,Meta Ads,2025-09-16
C06060,Customer 6060,Male,21,Noida,Uttar Pradesh,New,Influencer,2026-06-17
C06061,Customer 6061,Male,26,Kolkata,West Bengal,Dormant,Organic Search,2025-07-03
C06062,Customer 6062,Male,25,Chennai,Tamil Nadu,Loyal,Meta Ads,2025-06-23
C06063,Customer 6063,Male,22,Mumbai,Maharashtra,Loyal,Organic Search,2026-01-16
C06064,Customer 6064,Female,34,Coimbatore,Tamil Nadu,Loyal,Google Ads,2024-05-06
C06065,Customer 6065,Male,65,Mangaluru,Karnataka,One-Time,Meta Ads,2026-05-16
C06066,Customer 6066,Male,19,Lucknow,Uttar Pradesh,VIP,Meta Ads,2024-09-11
C06067,Customer 6067,Female,62,Delhi,Delhi,New,Marketplace,2026-05-22
C06068,Customer 6068,Female,21,Mumbai,Maharashtra,New,Marketplace,2025-04-26
C06069,Customer 6069,Other,18,Mysuru,Karnataka,New,Meta Ads,2026-03-03
C06070,Customer 6070,Female,18,Mumbai,Maharashtra,Loyal,Email,2024-10-17
C06071,Customer 6071,Female,55,Kozhikode,Kerala,At-Risk,Marketplace,2025-11-14
C06072,Customer 6072,Female,26,Nizamabad,Telangana,New,Organic Search,2025-04-09
C06073,Customer 6073,Male,23,Nizamabad,Telangana,At-Risk,Google Ads,2025-08-05
C06074,Customer 6074,Male,57,Nagpur,Maharashtra,At-Risk,Instagram,2025-05-03
C06075,Customer 6075,Male,48,Kanpur,Uttar Pradesh,New,Instagram,2026-06-06
C06076,Customer 6076,Female,34,Delhi,Delhi,New,Meta Ads,2025-10-23
C06077,Customer 6077,Female,54,Howrah,West Bengal,One-Time,Email,2024-08-14
C06078,Customer 6078,Male,61,Chennai,Tamil Nadu,New,Organic Search,2025-07-14
C06079,Customer 6079,Female,43,Warangal,Telangana,VIP,Organic Search,2024-11-25
C06080,Customer 6080,Male,60,Kanpur,Uttar Pradesh,Loyal,Meta Ads,2025-09-20
C06081,Customer 6081,Male,34,Pune,Maharashtra,One-Time,Organic Search,2025-03-07
C06082,Customer 6082,Male,59,Nizamabad,Telangana,VIP,Email,2024-07-15
C06083,Customer 6083,Female,48,Surat,Gujarat,One-Time,Affiliate,2024-07-20
C06084,Customer 6084,Female,28,Warangal,Telangana,At-Risk,Google Ads,2025-01-15
C06085,Customer 6085,Male,48,Hyderabad,Telangana,Loyal,Instagram,2025-03-10
C06086,Customer 6086,Male,34,Lucknow,Uttar Pradesh,One-Time,Instagram,2026-01-12
C06087,Customer 6087,Female,21,Delhi,Delhi,Loyal,Meta Ads,2025-07-28
C06088,Customer 6088,Male,40,Mangaluru,Karnataka,One-Time,Organic Search,2025-11-07
C06089,Customer 6089,Male,20,Mysuru,Karnataka,Dormant,Email,2024-05-13
C06090,Customer 6090,Male,38,Udaipur,Rajasthan,Loyal,Instagram,2024-06-12
C06091,Customer 6091,Male,61,Hyderabad,Telangana,At-Risk,Email,2024-02-03
C06092,Customer 6092,Male,21,Nagpur,Maharashtra,Dormant,Organic Search,2024-02-27
C06093,Customer 6093,Female,50,Surat,Gujarat,Loyal,Organic Search,2024-05-11
C06094,Customer 6094,Female,29,Surat,Gujarat,VIP,Affiliate,2025-08-10
C06095,Customer 6095,Female,46,Kochi,Kerala,Loyal,Influencer,2025-02-15
C06096,Customer 6096,Female,47,Coimbatore,Tamil Nadu,New,Organic Search,2025-02-03
C06097,Customer 6097,Male,54,Nizamabad,Telangana,Dormant,Meta Ads,2025-10-27
C06098,Customer 6098,Female,50,Vadodara,Gujarat,Loyal,Influencer,2025-01-04
C06099,Customer 6099,Female,29,Kolkata,West Bengal,At-Risk,Meta Ads,2024-01-06
C06100,Customer 6100,Male,35,Mumbai,Maharashtra,Loyal,Organic Search,2024-01-23
C06101,Customer 6101,Female,45,Ahmedabad,Gujarat,New,Marketplace,2024-06-10
C06102,Customer 6102,Male,32,Mumbai,Maharashtra,One-Time,Meta Ads,2024-12-09
C06103,Customer 6103,Male,58,Lucknow,Uttar Pradesh,New,Meta Ads,2026-03-05
C06104,Customer 6104,Male,46,Kanpur,Uttar Pradesh,New,Meta Ads,2024-06-09
C06105,Customer 6105,Female,50,Chennai,Tamil Nadu,VIP,Marketplace,2025-10-23
C06106,Customer 6106,Female,49,Kochi,Kerala,New,Instagram,2024-01-31
C06107,Customer 6107,Male,34,Kochi,Kerala,Dormant,Affiliate,2024-04-07
C06108,Customer 6108,Female,52,Pune,Maharashtra,Loyal,Google Ads,2024-12-25
C06109,Customer 6109,Male,49,Coimbatore,Tamil Nadu,Loyal,Meta Ads,2025-07-26
C06110,Customer 6110,Female,56,Ahmedabad,Gujarat,One-Time,Google Ads,2026-01-12
C06111,Customer 6111,Male,34,Warangal,Telangana,New,Affiliate,2025-10-28
C06112,Customer 6112,Female,46,Chennai,Tamil Nadu,Loyal,Google Ads,2026-03-13
C06113,Customer 6113,Female,61,Mangaluru,Karnataka,One-Time,Marketplace,2025-01-25
C06114,Customer 6114,Female,36,Kochi,Kerala,Loyal,Organic Search,2024-08-02
C06115,Customer 6115,Male,58,Chennai,Tamil Nadu,Loyal,Marketplace,2025-01-13
C06116,Customer 6116,Female,34,Noida,Uttar Pradesh,New,Instagram,2024-09-04
C06117,Customer 6117,Male,24,Madurai,Tamil Nadu,Loyal,Email,2024-11-15
C06118,Customer 6118,Male,19,Pune,Maharashtra,One-Time,Google Ads,2024-03-29
C06119,Customer 6119,Male,41,Lucknow,Uttar Pradesh,New,Email,2025-11-21
C06120,Customer 6120,Male,37,Warangal,Telangana,At-Risk,Organic Search,2026-03-29
C06121,Customer 6121,Female,30,Hyderabad,Telangana,New,Google Ads,2024-03-27
C06122,Customer 6122,Female,59,Chennai,Tamil Nadu,One-Time,Marketplace,2024-02-28
C06123,Customer 6123,Female,58,Howrah,West Bengal,Loyal,Google Ads,2025-12-23
C06124,Customer 6124,Other,48,Mangaluru,Karnataka,Loyal,Meta Ads,2026-04-23
C06125,Customer 6125,Female,54,Hyderabad,Telangana,Dormant,Organic Search,2024-01-15
C06126,Customer 6126,Female,46,Mysuru,Karnataka,At-Risk,Email,2025-07-31
C06127,Customer 6127,Female,48,Mysuru,Karnataka,VIP,Meta Ads,2025-01-08
C06128,Customer 6128,Male,28,Nizamabad,Telangana,Loyal,Marketplace,2025-12-08
C06129,Customer 6129,Female,18,Vadodara,Gujarat,One-Time,Meta Ads,2025-04-09
C06130,Customer 6130,Male,46,Pune,Maharashtra,New,Organic Search,2024-07-16
C06131,Customer 6131,Female,23,Bengaluru,Karnataka,At-Risk,Google Ads,2024-09-18
C06132,Customer 6132,Male,26,Kolkata,West Bengal,Loyal,Google Ads,2025-06-30
C06133,Customer 6133,Male,42,Jaipur,Rajasthan,One-Time,Email,2024-08-20
C06134,Customer 6134,Female,34,Mangaluru,Karnataka,Loyal,Affiliate,2024-04-07
C06135,Customer 6135,Other,36,Mangaluru,Karnataka,VIP,Email,2025-04-24
C06136,Customer 6136,Male,46,Mangaluru,Karnataka,Loyal,Meta Ads,2025-08-15
C06137,Customer 6137,Female,58,Kochi,Kerala,New,Google Ads,2025-12-19
C06138,Customer 6138,Male,20,Mumbai,Maharashtra,Dormant,Marketplace,2025-06-24
C06139,Customer 6139,Male,31,Mumbai,Maharashtra,New,Meta Ads,2024-12-28
C06140,Customer 6140,Male,32,Coimbatore,Tamil Nadu,Dormant,Organic Search,2026-01-11
C06141,Customer 6141,Male,29,Mumbai,Maharashtra,Loyal,Google Ads,2025-02-15
C06142,Customer 6142,Male,22,Pune,Maharashtra,Dormant,Google Ads,2025-08-03
C06143,Customer 6143,Female,30,Nizamabad,Telangana,Dormant,Google Ads,2026-03-22
C06144,Customer 6144,Male,25,Kolkata,West Bengal,One-Time,Google Ads,2026-05-24
C06145,Customer 6145,Female,60,Vadodara,Gujarat,At-Risk,Email,2025-02-03
C06146,Customer 6146,Male,34,Howrah,West Bengal,New,Instagram,2025-03-17
C06147,Customer 6147,Female,34,Kanpur,Uttar Pradesh,New,Affiliate,2026-02-21
C06148,Customer 6148,Male,51,Bengaluru,Karnataka,One-Time,Google Ads,2025-05-11
C06149,Customer 6149,Male,46,Kochi,Kerala,Loyal,Instagram,2025-11-09
C06150,Customer 6150,Female,30,Jaipur,Rajasthan,New,Instagram,2024-03-09
C06151,Customer 6151,Male,32,Kanpur,Uttar Pradesh,Loyal,Meta Ads,2026-01-11
C06152,Customer 6152,Male,18,Udaipur,Rajasthan,Dormant,Google Ads,2024-04-07
C06153,Customer 6153,Female,28,Chennai,Tamil Nadu,At-Risk,Google Ads,2024-12-15
C06154,Customer 6154,Female,37,Mysuru,Karnataka,New,Google Ads,2024-06-05
C06155,Customer 6155,Female,38,Madurai,Tamil Nadu,Loyal,Instagram,2026-04-15
C06156,Customer 6156,Female,28,Nizamabad,Telangana,New,Google Ads,2024-04-16
C06157,Customer 6157,Male,59,Delhi,Delhi,One-Time,Instagram,2025-05-06
C06158,Customer 6158,Female,55,Nizamabad,Telangana,Dormant,Instagram,2024-05-03
C06159,Customer 6159,Male,39,Nizamabad,Telangana,Dormant,Instagram,2024-01-17
C06160,Customer 6160,Female,57,Kozhikode,Kerala,New,Meta Ads,2024-08-22
C06161,Customer 6161,Female,33,Howrah,West Bengal,New,Email,2024-03-11
C06162,Customer 6162,Male,50,Surat,Gujarat,One-Time,Instagram,2024-09-07
C06163,Customer 6163,Female,55,Mysuru,Karnataka,Loyal,Marketplace,2024-05-24
C06164,Customer 6164,Male,47,Surat,Gujarat,New,Google Ads,2025-09-18
C06165,Customer 6165,Female,33,Kozhikode,Kerala,New,Google Ads,2024-06-03
C06166,Customer 6166,Male,53,Kolkata,West Bengal,One-Time,Affiliate,2025-03-13
C06167,Customer 6167,Male,23,Vadodara,Gujarat,New,Meta Ads,2024-01-01
C06168,Customer 6168,Male,36,Delhi,Delhi,At-Risk,Meta Ads,2026-04-14
C06169,Customer 6169,Male,58,Bengaluru,Karnataka,VIP,Influencer,2025-02-01
C06170,Customer 6170,Female,49,Jodhpur,Rajasthan,Loyal,Email,2024-11-04
C06171,Customer 6171,Male,35,Kochi,Kerala,Loyal,Organic Search,2024-10-19
C06172,Customer 6172,Male,38,Madurai,Tamil Nadu,At-Risk,Google Ads,2024-02-27
C06173,Customer 6173,Male,37,Coimbatore,Tamil Nadu,New,Meta Ads,2024-08-21
C06174,Customer 6174,Female,38,Coimbatore,Tamil Nadu,At-Risk,Meta Ads,2026-01-29
C06175,Customer 6175,Female,29,Chennai,Tamil Nadu,New,Affiliate,2024-12-13
C06176,Customer 6176,Female,55,Kochi,Kerala,Dormant,Instagram,2026-01-28
C06177,Customer 6177,Female,22,Udaipur,Rajasthan,New,Organic Search,2024-06-09
C06178,Customer 6178,Female,55,Madurai,Tamil Nadu,At-Risk,Marketplace,2024-11-22
C06179,Customer 6179,Female,44,Chennai,Tamil Nadu,New,Marketplace,2025-07-22
C06180,Customer 6180,Female,37,Madurai,Tamil Nadu,At-Risk,Google Ads,2024-03-04
C06181,Customer 6181,Female,56,Warangal,Telangana,Loyal,Email,2024-11-13
C06182,Customer 6182,Female,62,New Delhi,Delhi,New,Organic Search,2026-03-03
C06183,Customer 6183,Male,38,Noida,Uttar Pradesh,At-Risk,Affiliate,2025-03-21
C06184,Customer 6184,Male,43,Howrah,West Bengal,New,Marketplace,2026-04-20
C06185,Customer 6185,Female,39,Nagpur,Maharashtra,Loyal,Organic Search,2024-05-08
C06186,Customer 6186,Female,41,Jodhpur,Rajasthan,One-Time,Organic Search,2026-06-16
C06187,Customer 6187,Female,35,Jodhpur,Rajasthan,VIP,Google Ads,2026-03-01
C06188,Customer 6188,Male,42,Mangaluru,Karnataka,At-Risk,Email,2024-12-17
C06189,Customer 6189,Male,19,Howrah,West Bengal,Loyal,Organic Search,2025-05-21
C06190,Customer 6190,Female,55,Surat,Gujarat,VIP,Organic Search,2024-04-24
C06191,Customer 6191,Female,22,Noida,Uttar Pradesh,Dormant,Organic Search,2024-05-21
C06192,Customer 6192,Female,64,Pune,Maharashtra,VIP,Instagram,2024-12-06
C06193,Customer 6193,Female,36,Mumbai,Maharashtra,One-Time,Email,2024-10-21
C06194,Customer 6194,Female,51,New Delhi,Delhi,Loyal,Marketplace,2025-06-11
C06195,Customer 6195,Male,19,Warangal,Telangana,New,Meta Ads,2026-03-24
C06196,Customer 6196,Female,34,Chennai,Tamil Nadu,Loyal,Affiliate,2024-02-08
C06197,Customer 6197,Female,63,Noida,Uttar Pradesh,New,Organic Search,2026-01-23
C06198,Customer 6198,Male,42,Nagpur,Maharashtra,At-Risk,Instagram,2024-09-03
C06199,Customer 6199,Male,39,New Delhi,Delhi,Loyal,Instagram,2025-08-09
C06200,Customer 6200,Female,32,Thiruvananthapuram,Kerala,Loyal,Email,2026-04-27
C06201,Customer 6201,Male,51,Delhi,Delhi,New,Affiliate,2025-10-22
C06202,Customer 6202,Female,49,New Delhi,Delhi,New,Google Ads,2024-02-09
C06203,Customer 6203,Female,43,Vadodara,Gujarat,At-Risk,Marketplace,2025-06-17
C06204,Customer 6204,Female,65,Mumbai,Maharashtra,Loyal,Affiliate,2024-05-15
C06205,Customer 6205,Female,44,Nagpur,Maharashtra,Dormant,Meta Ads,2024-08-16
C06206,Customer 6206,Female,59,Kolkata,West Bengal,Loyal,Google Ads,2025-06-06
C06207,Customer 6207,Male,40,Chennai,Tamil Nadu,New,Google Ads,2025-06-08
C06208,Customer 6208,Male,40,Mangaluru,Karnataka,VIP,Google Ads,2026-05-11
C06209,Customer 6209,Female,46,Hyderabad,Telangana,VIP,Google Ads,2024-09-12
C06210,Customer 6210,Female,34,Noida,Uttar Pradesh,New,Google Ads,2026-04-26
C06211,Customer 6211,Female,55,Warangal,Telangana,VIP,Marketplace,2025-01-27
C06212,Customer 6212,Female,39,Udaipur,Rajasthan,New,Organic Search,2024-08-19
C06213,Customer 6213,Male,30,Coimbatore,Tamil Nadu,One-Time,Affiliate,2025-07-14
C06214,Customer 6214,Female,33,Vadodara,Gujarat,New,Organic Search,2025-07-06
C06215,Customer 6215,Male,33,Mysuru,Karnataka,Loyal,Organic Search,2026-03-19
C06216,Customer 6216,Male,65,Pune,Maharashtra,VIP,Marketplace,2026-05-18
C06217,Customer 6217,Male,33,Surat,Gujarat,New,Meta Ads,2025-08-21
C06218,Customer 6218,Female,27,Udaipur,Rajasthan,At-Risk,Organic Search,2025-07-20
C06219,Customer 6219,Female,50,Pune,Maharashtra,At-Risk,Marketplace,2024-09-15
C06220,Customer 6220,Female,56,Chennai,Tamil Nadu,One-Time,Marketplace,2024-07-18
C06221,Customer 6221,Male,38,Madurai,Tamil Nadu,New,Instagram,2025-06-18
C06222,Customer 6222,Male,37,Pune,Maharashtra,One-Time,Influencer,2025-09-16
C06223,Customer 6223,Male,47,Surat,Gujarat,New,Email,2024-11-27
C06224,Customer 6224,Female,49,Mumbai,Maharashtra,Dormant,Meta Ads,2025-04-05
C06225,Customer 6225,Female,23,Delhi,Delhi,At-Risk,Meta Ads,2025-06-01
C06226,Customer 6226,Male,62,Mumbai,Maharashtra,New,Instagram,2025-03-20
C06227,Customer 6227,Female,35,Delhi,Delhi,Loyal,Meta Ads,2024-02-11
C06228,Customer 6228,Male,46,Bengaluru,Karnataka,One-Time,Google Ads,2025-03-15
C06229,Customer 6229,Male,20,Delhi,Delhi,New,Google Ads,2024-07-11
C06230,Customer 6230,Female,47,Chennai,Tamil Nadu,One-Time,Influencer,2024-04-11
C06231,Customer 6231,Male,23,Thiruvananthapuram,Kerala,New,Marketplace,2025-02-25
C06232,Customer 6232,Female,19,Delhi,Delhi,New,Influencer,2025-12-11
C06233,Customer 6233,Male,63,Noida,Uttar Pradesh,One-Time,Email,2025-12-18
C06234,Customer 6234,Male,24,Pune,Maharashtra,One-Time,Marketplace,2024-11-08
C06235,Customer 6235,Female,53,Chennai,Tamil Nadu,Loyal,Email,2025-05-26
C06236,Customer 6236,Male,43,Nizamabad,Telangana,Loyal,Email,2024-06-15
C06237,Customer 6237,Female,29,Coimbatore,Tamil Nadu,One-Time,Email,2024-09-09
C06238,Customer 6238,Female,35,Howrah,West Bengal,Loyal,Meta Ads,2025-01-31
C06239,Customer 6239,Female,24,Kanpur,Uttar Pradesh,One-Time,Organic Search,2024-12-16
C06240,Customer 6240,Female,47,Surat,Gujarat,Dormant,Instagram,2025-08-01
C06241,Customer 6241,Female,57,Howrah,West Bengal,New,Marketplace,2025-11-01
C06242,Customer 6242,Male,36,Mumbai,Maharashtra,Loyal,Google Ads,2025-05-13
C06243,Customer 6243,Female,62,Warangal,Telangana,New,Google Ads,2024-01-26
C06244,Customer 6244,Male,26,Noida,Uttar Pradesh,One-Time,Meta Ads,2026-01-07
C06245,Customer 6245,Female,63,Mumbai,Maharashtra,Loyal,Meta Ads,2025-02-13
C06246,Customer 6246,Male,56,Warangal,Telangana,VIP,Marketplace,2026-01-28
C06247,Customer 6247,Male,21,Kozhikode,Kerala,Dormant,Email,2024-09-03
C06248,Customer 6248,Male,58,Kozhikode,Kerala,Loyal,Meta Ads,2025-07-12
