order_id,customer_id,order_date,channel,payment_method,order_status,shipping_state,shipping_city,subtotal,discount_amount,shipping_fee,tax_amount,total_amount
O018031,C02921,2025-10-11,Marketplace,COD,Delivered,Kerala,Kochi,13619.09,636.12,34.95,1759.87,14777.79
O018032,C01537,2025-05-08,Mobile App,COD,Delivered,Uttar Pradesh,Noida,2099.98,36.0,200.16,342.63,2606.77
O018033,C09704,2025-10-24,Website,Net Banking,Delivered,Karnataka,Mangaluru,427.23,0.19,90.62,38.92,556.58
O018034,C02814,2025-11-26,Mobile App,Debit Card,Delivered,Telangana,Nizamabad,21027.52,417.24,49.83,1586.4,22246.51
O018035,C04629,2025-05-19,Mobile App,Credit Card,Returned,Maharashtra,Pune,13752.939999999999,397.21,61.32,1209.32,14626.37
O018036,C03757,2025-12-29,Marketplace,COD,Delivered,Karnataka,Bengaluru,4618.13,34.92,225.03,339.97,5148.21
O018037,C07001,2025-05-26,Marketplace,UPI,Delivered,Rajasthan,Udaipur,2772.54,68.62,13.92,147.68,2865.52
O018038,C09885,2026-11-15,Marketplace,UPI,Delivered,Maharashtra,Mumbai,12491.19,584.33,50.25,1356.94,13314.05
O018039,C06378,2025-05-12,Website,UPI,Delivered,Uttar Pradesh,Lucknow,4833.31,47.79,132.65,567.44,5485.61
O018040,C01036,2026-01-11,Website,UPI,Delivered,West Bengal,Howrah,2916.1,133.85,211.05,213.27,3206.57
O018041,C07172,2025-09-29,Mobile App,UPI,Delivered,Gujarat,Vadodara,24415.79,389.69,62.15,2010.04,26098.29
O018042,C00281,2025-11-15,Marketplace,Credit Card,Delivered,Telangana,Nizamabad,15704.97,51.61,116.49,1439.65,17209.5
O018043,C09666,2025-10-27,Mobile App,Net Banking,Delivered,Rajasthan,Udaipur,10055.0,104.66,152.03,665.2,10767.57
O018044,C07250,2026-12-19,Website,Credit Card,Delivered,Gujarat,Ahmedabad,27688.579999999998,386.3,82.39,4300.24,31684.91
O018045,C04996,2026-05-07,Mobile App,UPI,Delivered,Maharashtra,Pune,2647.74,42.62,202.2,351.8,3159.12
O018046,C06933,2025-02-09,Website,UPI,Delivered,Gujarat,Vadodara,5020.7,204.23,215.4,578.5,5610.37
O018047,C07864,2026-09-22,Marketplace,Credit Card,Returned,Delhi,Delhi,18257.97,553.18,71.32,1446.61,19222.72
O018048,C00316,2026-02-06,Marketplace,Credit Card,Delivered,Karnataka,Mangaluru,31379.309999999998,474.51,93.74,1913.18,32911.72
O018049,C00860,2025-04-02,Mobile App,Wallet,Delivered,Delhi,Delhi,4368.89,191.35,87.28,689.59,4954.41
O018050,C06198,2025-12-14,Website,UPI,Delivered,Maharashtra,Nagpur,2262.78,79.31,96.16,376.26,2655.89
O018051,C04814,2025-04-14,Marketplace,Debit Card,Delivered,Kerala,Thiruvananthapuram,20987.83,875.35,147.13,1969.64,22229.25
O018052,C08573,2026-02-16,Marketplace,Debit Card,Delivered,Uttar Pradesh,Noida,57526.17,587.77,52.97,8885.55,65876.92
O018053,C08123,2025-10-15,Website,UPI,Delivered,Rajasthan,Udaipur,715.28,14.75,39.42,120.3,860.25
O018054,C00500,2025-02-23,Marketplace,Debit Card,Delivered,Delhi,Delhi,7712.7,190.92,1.27,712.45,8235.5
O018055,C03437,2026-04-29,Marketplace,Debit Card,Delivered,Karnataka,Bengaluru,2372.0,84.32,23.77,389.52,2700.97
O018056,C07264,2025-07-02,Mobile App,Credit Card,Delivered,Telangana,Nizamabad,1120.38,37.06,27.96,95.02,1206.3
O018057,C03653,2026-07-29,Website,Credit Card,Delivered,Karnataka,Mangaluru,4841.35,171.43,63.72,293.72,5027.36
O018058,C09449,2026-11-04,Mobile App,Debit Card,Delivered,Karnataka,Bengaluru,8944.23,231.35,223.64,1400.49,10337.01
O018059,C03683,2025-07-10,Website,UPI,Delivered,Tamil Nadu,Chennai,6537.04,257.71,227.44,922.79,7429.56
O018060,C08694,2025-08-30,Website,Debit Card,Delivered,Telangana,Hyderabad,313.05,15.1,153.93,35.36,487.24
O018061,C02324,2025-02-07,Marketplace,COD,Delivered,Telangana,Nizamabad,5446.45,158.12,59.99,657.17,6005.49
O018062,C02778,2025-12-20,Marketplace,COD,Delivered,Delhi,New Delhi,17812.33,366.12,121.33,2697.43,20264.97
O018063,C01021,2026-09-26,Mobile App,UPI,Delivered,Kerala,Kochi,15897.06,687.75,30.43,1626.53,16866.27
O018064,C06585,2025-03-28,Mobile App,COD,Delivered,Delhi,New Delhi,2704.83,76.35,203.11,141.53,2973.12
O018065,C01240,2025-05-11,Mobile App,Credit Card,Delivered,Maharashtra,Nagpur,29526.3,699.2,243.84,1595.18,30666.12
O018066,C02454,2026-07-11,Mobile App,UPI,Delivered,Uttar Pradesh,Lucknow,6129.4,66.52,95.56,965.53,7123.97
O018067,C09746,2026-04-18,Mobile App,Debit Card,Delivered,Uttar Pradesh,Kanpur,2340.63,68.9,95.14,123.37,2490.24
O018068,C08201,2025-06-05,Marketplace,COD,Delivered,Telangana,Nizamabad,26229.6,661.33,111.76,4267.85,29947.88
O018069,C02660,2025-05-13,Mobile App,Debit Card,Delivered,Maharashtra,Nagpur,17879.4,839.45,237.95,2309.09,19586.99
O018070,C05289,2025-02-26,Mobile App,Net Banking,Delivered,Karnataka,Mysuru,2136.35,39.88,74.29,124.72,2295.48
O018071,C01079,2025-01-15,Website,COD,Delivered,West Bengal,Kolkata,51026.130000000005,1090.59,154.27,4352.26,54442.07
O018072,C06225,2025-11-15,Marketplace,UPI,Delivered,Delhi,Delhi,292.45,10.21,119.73,36.42,438.39
O018073,C02907,2025-03-26,Website,Wallet,Delivered,Kerala,Kochi,17829.45,212.23,188.04,2969.27,20774.53
O018074,C03161,2025-08-18,Marketplace,Debit Card,Delivered,Kerala,Kochi,27597.13,642.18,41.61,2669.28,29665.84
O018075,C05836,2026-10-17,Website,UPI,Delivered,Telangana,Nizamabad,16949.64,736.61,76.3,1012.49,17301.82
O018076,C07848,2025-02-09,Mobile App,UPI,Cancelled,Karnataka,Mangaluru,5845.63,286.3,238.22,745.72,6543.27
O018077,C08992,2026-08-22,Mobile App,COD,Delivered,Maharashtra,Pune,1943.53,85.61,222.42,119.66,2200.0
O018078,C01529,2025-10-22,Website,UPI,Delivered,Maharashtra,Mumbai,2391.05,117.03,47.7,317.95,2639.67
O018079,C09917,2025-11-09,Marketplace,Wallet,Delivered,Gujarat,Surat,5632.78,105.56,126.83,389.32,6043.37
O018080,C07166,2026-12-15,Website,Net Banking,Delivered,Tamil Nadu,Coimbatore,3198.44,26.65,45.16,200.7,3417.65
O018081,C02786,2026-02-25,Website,Wallet,Delivered,Rajasthan,Udaipur,12351.86,574.25,22.27,1983.67,13783.55
O018082,C07116,2025-01-30,Website,Credit Card,Delivered,Kerala,Kozhikode,4709.31,170.91,194.36,576.65,5309.41
O018083,C02619,2026-08-20,Mobile App,Credit Card,Delivered,Uttar Pradesh,Lucknow,6128.52,248.91,22.52,614.16,6516.29
O018084,C01559,2026-02-13,Mobile App,UPI,Delivered,West Bengal,Kolkata,5078.59,48.9,0.35,799.36,5829.4
O018085,C01118,2026-08-06,Website,Credit Card,Delivered,Uttar Pradesh,Kanpur,2398.13,78.3,132.61,227.08,2679.52
O018086,C04004,2025-04-27,Mobile App,Net Banking,Delivered,Karnataka,Mysuru,21891.11,347.68,240.76,3718.32,25502.51
O018087,C09396,2025-07-26,Website,Net Banking,Delivered,West Bengal,Howrah,24158.25,75.19,242.6,3931.43,28257.09
O018088,C08030,2026-11-08,Website,Credit Card,Delivered,Gujarat,Vadodara,5551.94,54.88,199.7,471.25,6168.01
O018089,C02209,2025-11-20,Mobile App,Credit Card,Delivered,Maharashtra,Nagpur,23704.78,462.72,46.16,4090.29,27378.51
O018090,C07953,2026-01-09,Website,Credit Card,Delivered,Uttar Pradesh,Lucknow,9354.66,316.37,107.7,457.68,9603.67
O018091,C03520,2026-04-21,Mobile App,UPI,Delivered,Uttar Pradesh,Noida,10255.47,86.28,240.01,1819.53,12228.73
O018092,C09199,2026-01-23,Website,UPI,Delivered,Karnataka,Mysuru,1720.86,61.81,158.55,177.72,1995.32
O018093,C07679,2026-07-16,Website,Credit Card,Delivered,Kerala,Kochi,4376.43,159.42,122.68,280.99,4620.68
O018094,C09398,2025-06-24,Marketplace,Debit Card,Delivered,Uttar Pradesh,Noida,4107.04,172.96,89.17,462.46,4485.71
O018095,C03500,2026-11-14,Website,COD,Delivered,Uttar Pradesh,Kanpur,4661.41,34.72,167.2,438.33,5232.22
O018096,C09164,2025-02-13,Marketplace,UPI,Delivered,Gujarat,Ahmedabad,14173.16,42.48,133.39,786.81,15050.88
O018097,C04904,2025-12-31,Marketplace,Debit Card,Delivered,Uttar Pradesh,Kanpur,11761.75,39.46,155.53,984.91,12862.73
O018098,C06928,2026-12-30,Website,UPI,Delivered,Kerala,Kochi,8623.39,261.09,97.6,1398.22,9858.12
O018099,C04570,2026-05-03,Marketplace,Credit Card,Delivered,Gujarat,Surat,10656.24,197.59,232.11,949.36,11640.12
O018100,C02024,2025-12-21,Website,Debit Card,Delivered,Karnataka,Mangaluru,18904.93,773.76,29.87,1320.06,19481.1
O018101,C03462,2026-12-03,Mobile App,UPI,Returned,Uttar Pradesh,Kanpur,10982.99,393.57,19.89,985.99,11595.3
O018102,C00012,2025-03-04,Website,UPI,Delivered,Kerala,Kochi,6423.2,30.27,196.82,1055.21,7644.96
O018103,C09525,2025-11-15,Mobile App,Net Banking,Delivered,Telangana,Hyderabad,322.75,6.14,37.92,46.94,401.47
O018104,C07393,2026-11-04,Website,UPI,Delivered,Maharashtra,Mumbai,8891.43,355.42,23.92,705.19,9265.12
O018105,C09896,2026-05-21,Mobile App,UPI,Delivered,Uttar Pradesh,Noida,30575.24,71.06,185.64,4131.42,34821.24
O018106,C00281,2025-10-14,Website,Credit Card,Delivered,Telangana,Nizamabad,18051.46,707.1,217.5,1473.3,19035.16
O018107,C08283,2026-12-18,Mobile App,Debit Card,Delivered,Tamil Nadu,Chennai,13575.03,355.02,26.74,1957.33,15204.08
O018108,C01546,2026-07-23,Website,UPI,Delivered,Tamil Nadu,Coimbatore,5046.67,12.27,152.73,632.92,5820.05
O018109,C05502,2026-12-18,Mobile App,Credit Card,Delivered,Delhi,Delhi,22744.86,1050.61,49.02,2580.45,24323.72
O018110,C06537,2026-03-08,Marketplace,UPI,Cancelled,Maharashtra,Mumbai,25885.11,589.62,61.56,3291.36,28648.41
O018111,C05561,2025-01-07,Website,UPI,Delivered,Kerala,Thiruvananthapuram,11508.59,389.21,223.13,1571.76,12914.27
O018112,C05718,2026-12-15,Mobile App,Credit Card,Cancelled,Kerala,Kozhikode,1920.08,12.05,75.07,292.16,2275.26
O018113,C07088,2026-09-13,Mobile App,Wallet,Delivered,Karnataka,Bengaluru,17789.52,148.78,241.04,1452.65,19334.43
O018114,C06478,2026-02-10,Website,Net Banking,Delivered,Tamil Nadu,Chennai,1431.61,67.24,145.81,71.13,1581.31
O018115,C06714,2025-05-05,Website,Debit Card,Delivered,West Bengal,Kolkata,9089.81,32.77,135.89,903.87,10096.8
O018116,C06972,2026-10-22,Marketplace,Net Banking,Delivered,Tamil Nadu,Madurai,8746.69,196.57,100.63,1182.78,9833.53
O018117,C04644,2026-04-17,Website,COD,Delivered,Telangana,Warangal,9965.77,451.53,170.82,1532.41,11217.47
O018118,C08790,2025-01-03,Website,Credit Card,Delivered,Uttar Pradesh,Kanpur,2015.97,34.84,200.46,335.84,2517.43
O018119,C06548,2025-12-28,Mobile App,UPI,Delivered,Gujarat,Ahmedabad,5826.51,35.82,31.54,954.46,6776.69
O018120,C04881,2026-12-21,Marketplace,UPI,Delivered,Maharashtra,Nagpur,6174.07,262.84,88.42,773.05,6772.7
O018121,C03959,2026-03-10,Marketplace,Debit Card,Delivered,Telangana,Warangal,2036.35,82.21,187.76,185.65,2327.55
O018122,C03532,2026-06-14,Mobile App,Net Banking,Delivered,Telangana,Hyderabad,2506.28,115.88,44.61,321.08,2756.09
O018123,C08284,2026-05-03,Mobile App,COD,Delivered,Delhi,New Delhi,4394.52,9.68,165.61,406.54,4956.99
O018124,C06946,2026-01-16,Marketplace,UPI,Delivered,Uttar Pradesh,Lucknow,16326.16,106.67,111.0,1856.09,18186.58
O018125,C02687,2026-05-30,Marketplace,UPI,Returned,Maharashtra,Mumbai,5110.42,86.07,45.56,399.28,5469.19
O018126,C04519,2025-06-02,Marketplace,UPI,Delivered,Uttar Pradesh,Kanpur,2893.02,130.99,162.04,233.4,3157.47
O018127,C09989,2025-09-24,Website,UPI,Delivered,Karnataka,Bengaluru,7820.99,12.17,167.68,893.87,8870.37
O018128,C00083,2026-10-27,Mobile App,Debit Card,Returned,Uttar Pradesh,Lucknow,29697.11,406.59,190.87,2955.67,32437.06
O018129,C07975,2025-08-01,Website,UPI,Delivered,Uttar Pradesh,Lucknow,4743.33,99.15,18.87,357.89,5020.94
O018130,C02188,2025-11-12,Website,Credit Card,Cancelled,Gujarat,Surat,26759.48,349.1,124.14,3886.88,30421.4
O018131,C06530,2025-03-23,Website,COD,Delivered,Telangana,Hyderabad,2251.15,108.76,64.46,167.19,2374.04
O018132,C05871,2026-11-20,Marketplace,UPI,Delivered,West Bengal,Kolkata,28061.08,927.33,127.15,3744.14,31005.04
O018133,C03333,2025-07-31,Website,UPI,Delivered,Telangana,Nizamabad,3671.74,136.28,145.58,417.06,4098.1
O018134,C07223,2026-03-06,Website,COD,Delivered,Delhi,New Delhi,16871.96,730.21,209.0,1310.33,17661.08
O018135,C02459,2025-11-01,Mobile App,COD,Delivered,Karnataka,Mysuru,2892.48,32.45,225.08,254.37,3339.48
O018136,C05296,2025-10-01,Website,Credit Card,Delivered,Gujarat,Ahmedabad,15388.18,517.83,69.04,761.18,15700.57
O018137,C01335,2025-05-11,Marketplace,UPI,Delivered,Kerala,Kozhikode,15652.59,567.77,220.57,1302.2,16607.59
O018138,C01026,2026-12-29,Website,COD,Delivered,Karnataka,Bengaluru,4949.93,148.74,143.78,835.7,5780.67
O018139,C06374,2025-08-16,Website,Wallet,Delivered,Rajasthan,Jaipur,18629.99,701.88,7.1,1700.74,19635.95
O018140,C06582,2025-10-31,Website,UPI,Delivered,Gujarat,Vadodara,780.11,4.06,24.55,47.45,848.05
O018141,C08196,2025-05-31,Website,UPI,Delivered,Delhi,New Delhi,14652.61,705.35,1.92,1204.27,15153.45
O018142,C04049,2026-04-10,Website,UPI,Cancelled,Tamil Nadu,Coimbatore,4646.37,11.4,83.44,346.06,5064.47
O018143,C07879,2025-03-10,Mobile App,COD,Delivered,Kerala,Kozhikode,10045.17,204.24,70.18,698.51,10609.62
O018144,C02279,2026-05-07,Website,COD,Cancelled,Uttar Pradesh,Lucknow,27745.61,939.07,7.99,4323.44,31137.97
O018145,C01178,2026-01-03,Mobile App,UPI,Delivered,Tamil Nadu,Chennai,26782.24,1297.87,100.66,2118.92,27703.95
O018146,C03737,2026-04-25,Marketplace,UPI,Delivered,Karnataka,Mangaluru,305.47,13.86,29.47,19.9,340.98
O018147,C08635,2025-01-04,Website,UPI,Delivered,Telangana,Warangal,7220.42,45.4,169.47,1220.24,8564.73
O018148,C06841,2026-05-15,Marketplace,COD,Delivered,Rajasthan,Jodhpur,931.1,13.64,20.06,77.27,1014.79
O018149,C06754,2025-02-06,Marketplace,Credit Card,Delivered,Kerala,Kochi,11233.56,501.09,122.79,878.57,11733.83
O018150,C05676,2026-11-12,Mobile App,Credit Card,Delivered,Kerala,Kochi,1769.55,56.82,225.39,257.86,2195.98
O018151,C09718,2026-08-20,Mobile App,COD,Delivered,Telangana,Hyderabad,2024.51,48.26,153.81,276.13,2406.19
O018152,C02974,2025-04-07,Website,Debit Card,Delivered,Kerala,Kozhikode,28187.079999999998,1371.79,218.5,1494.51,28528.3
O018153,C06443,2026-02-15,Mobile App,Credit Card,Delivered,Uttar Pradesh,Kanpur,583.97,15.21,32.48,84.58,685.82
O018154,C08603,2026-12-06,Website,Net Banking,Cancelled,Karnataka,Mangaluru,11352.71,552.01,207.57,785.76,11794.03
O018155,C01345,2025-07-10,Website,Credit Card,Delivered,Kerala,Kozhikode,1669.56,32.61,9.53,118.4,1764.88
O018156,C08204,2025-02-28,Website,UPI,Delivered,Gujarat,Ahmedabad,23591.440000000002,874.45,189.5,3308.35,26214.84
O018157,C06047,2025-11-15,Website,UPI,Delivered,Tamil Nadu,Coimbatore,10001.44,41.73,3.57,1316.0,11279.28
O018158,C00425,2025-04-18,Website,Credit Card,Delivered,Gujarat,Vadodara,4035.02,4.7,225.53,388.08,4643.93
O018159,C02968,2026-08-07,Marketplace,COD,Returned,Karnataka,Mangaluru,14924.83,386.58,204.28,2102.7,16845.23
O018160,C07814,2026-11-09,Website,Credit Card,Delivered,Karnataka,Mysuru,16648.04,33.02,247.08,838.44,17700.54
O018161,C03234,2025-12-01,Website,UPI,Delivered,Telangana,Warangal,6492.39,174.09,202.86,1072.56,7593.72
O018162,C05681,2026-12-30,Website,Debit Card,Delivered,Uttar Pradesh,Kanpur,12449.66,326.92,43.01,2123.56,14289.31
O018163,C09974,2025-05-28,Website,UPI,Delivered,Karnataka,Mangaluru,28747.18,232.54,46.14,4471.59,33032.37
O018164,C00650,2026-11-13,Mobile App,Net Banking,Delivered,Telangana,Hyderabad,7825.15,99.31,17.74,787.23,8530.81
O018165,C03937,2025-09-13,Marketplace,Debit Card,Delivered,Karnataka,Mangaluru,6943.67,338.9,18.19,937.45,7560.41
O018166,C04647,2026-11-03,Website,UPI,Delivered,Kerala,Kozhikode,1580.54,43.54,87.36,111.71,1736.07
O018167,C08822,2026-11-05,Website,UPI,Cancelled,Tamil Nadu,Coimbatore,25952.81,157.56,95.16,1734.38,27624.79
O018168,C00038,2025-10-03,Mobile App,UPI,Delivered,Delhi,New Delhi,12707.0,508.44,153.88,1122.89,13475.33
O018169,C03725,2025-01-17,Website,UPI,Delivered,Uttar Pradesh,Lucknow,14378.07,42.25,158.31,2296.24,16790.37
O018170,C09677,2025-08-27,Mobile App,UPI,Delivered,Gujarat,Vadodara,747.14,16.41,113.39,74.2,918.32
O018171,C02263,2025-11-23,Website,Credit Card,Delivered,Delhi,New Delhi,15163.220000000001,419.68,180.13,1390.46,16314.13
O018172,C07208,2026-12-22,Website,Wallet,Delivered,Telangana,Hyderabad,33901.65,1302.38,37.66,4282.85,36919.78
O018173,C09501,2026-05-28,Mobile App,Credit Card,Delivered,Rajasthan,Jodhpur,3913.18,147.47,183.36,513.95,4463.02
O018174,C08829,2026-04-15,Website,Net Banking,Delivered,Maharashtra,Nagpur,17872.39,292.58,70.75,1272.17,18922.73
O018175,C05336,2026-04-23,Marketplace,Credit Card,Delivered,Uttar Pradesh,Kanpur,75336.61,2577.95,180.64,5867.43,78806.73
O018176,C05159,2025-10-31,Website,COD,Delivered,Delhi,New Delhi,10433.22,429.45,48.35,855.18,10907.3
O018177,C04147,2026-05-28,Mobile App,UPI,Delivered,Telangana,Nizamabad,17267.41,802.06,38.68,1980.61,18484.64
O018178,C09132,2025-08-09,Website,UPI,Delivered,Rajasthan,Jodhpur,1376.96,30.06,29.91,81.08,1457.89
O018179,C04661,2026-07-18,Mobile App,Debit Card,Delivered,West Bengal,Howrah,12578.08,128.18,209.08,1686.56,14345.54
O018180,C02184,2026-04-28,Mobile App,UPI,Delivered,Maharashtra,Mumbai,12311.95,249.74,166.47,1769.82,13998.5
O018181,C07963,2026-07-13,Marketplace,Net Banking,Delivered,Rajasthan,Jaipur,1723.6,43.41,142.22,230.39,2052.8
O018182,C06269,2025-04-27,Website,Credit Card,Delivered,Telangana,Hyderabad,757.1,21.48,51.16,50.81,837.59
O018183,C01932,2026-02-12,Mobile App,Wallet,Delivered,Gujarat,Ahmedabad,12656.42,337.19,67.89,1327.25,13714.37
O018184,C01149,2025-05-30,Website,Debit Card,Delivered,Delhi,Delhi,15433.49,362.3,99.31,1191.57,16362.07
O018185,C03498,2025-09-03,Website,Net Banking,Delivered,Rajasthan,Jaipur,29162.35,948.43,69.5,2445.34,30728.76
O018186,C08891,2026-08-18,Website,Credit Card,Delivered,Uttar Pradesh,Kanpur,8586.47,24.99,142.87,1343.41,10047.76
O018187,C03364,2025-11-12,Mobile App,UPI,Returned,Gujarat,Surat,3939.78,104.54,74.48,241.13,4150.85
O018188,C00933,2025-02-10,Website,Debit Card,Delivered,Tamil Nadu,Chennai,1207.34,28.5,163.02,94.73,1436.59
O018189,C09049,2026-10-28,Marketplace,UPI,Delivered,Kerala,Kochi,2537.24,30.46,48.52,145.95,2701.25
O018190,C05757,2025-03-26,Marketplace,UPI,Delivered,Maharashtra,Pune,5918.95,206.54,98.76,700.53,6511.7
O018191,C06359,2025-12-30,Website,COD,Returned,Delhi,Delhi,307.36,13.1,117.33,37.65,449.24
O018192,C05585,2025-12-17,Website,Credit Card,Delivered,Rajasthan,Jaipur,20941.18,207.57,202.25,2384.73,23320.59
O018193,C04860,2025-11-01,Website,Debit Card,Delivered,Karnataka,Mysuru,20430.370000000003,803.03,233.43,2831.82,22692.59
O018194,C01684,2025-01-05,Website,Debit Card,Delivered,Karnataka,Mysuru,2454.5299999999997,84.33,35.22,181.81,2587.23
O018195,C08925,2025-07-19,Mobile App,Credit Card,Delivered,Tamil Nadu,Madurai,2020.95,7.9,8.07,267.61,2288.73
O018196,C05469,2025-05-01,Website,COD,Delivered,Delhi,New Delhi,8926.45,302.27,244.26,635.35,9503.79
O018197,C06932,2025-05-07,Website,COD,Delivered,Rajasthan,Jaipur,11236.29,464.38,115.31,997.99,11885.21
O018198,C04179,2025-04-09,Website,Wallet,Returned,West Bengal,Howrah,8964.69,38.55,150.65,727.67,9804.46
O018199,C07798,2026-09-13,Website,Wallet,Delivered,Uttar Pradesh,Noida,7181.950000000001,28.96,241.9,937.0,8331.89
O018200,C00425,2025-03-21,Marketplace,COD,Delivered,Gujarat,Vadodara,35275.49,1215.82,148.26,5751.48,39959.41
O018201,C05628,2025-09-20,Mobile App,COD,Delivered,Uttar Pradesh,Lucknow,35825.51,1599.64,89.0,2600.59,36915.46
O018202,C07367,2026-03-05,Mobile App,COD,Delivered,Maharashtra,Pune,4191.98,38.82,39.4,723.91,4916.47
O018203,C08577,2025-02-02,Marketplace,UPI,Delivered,Telangana,Warangal,458.36,6.04,78.83,80.25,611.4
O018204,C03331,2026-01-21,Website,Credit Card,Delivered,Kerala,Kozhikode,23859.059999999998,1161.66,86.34,2216.17,24999.91
O018205,C08286,2025-12-10,Mobile App,UPI,Delivered,Maharashtra,Pune,25793.86,225.6,138.72,3221.38,28928.36
O018206,C01611,2026-10-08,Website,COD,Delivered,Karnataka,Mysuru,1917.1,72.81,71.97,330.48,2246.74
O018207,C02462,2025-04-01,Marketplace,Wallet,Delivered,West Bengal,Kolkata,26184.87,1145.8,202.34,2420.47,27661.88
O018208,C00867,2025-02-16,Website,COD,Delivered,Uttar Pradesh,Lucknow,28233.25,1299.34,3.83,1888.35,28826.09
O018209,C09549,2025-04-24,Website,COD,Returned,Delhi,Delhi,6276.95,247.59,61.33,524.65,6615.34
O018210,C06881,2025-12-17,Marketplace,COD,Delivered,Telangana,Hyderabad,3990.67,146.03,201.35,334.64,4380.63
O018211,C04460,2025-03-24,Mobile App,Credit Card,Delivered,Uttar Pradesh,Noida,18468.94,695.79,4.45,1038.82,18816.42
O018212,C04196,2026-04-01,Marketplace,Net Banking,Delivered,Delhi,New Delhi,54703.69,1010.44,77.17,7218.21,60988.63
O018213,C05054,2026-08-20,Mobile App,Wallet,Delivered,Maharashtra,Nagpur,7499.18,81.64,147.32,1052.35,8617.21
O018214,C09616,2026-02-14,Website,UPI,Delivered,Tamil Nadu,Chennai,4582.18,35.22,43.52,776.65,5367.13
O018215,C07552,2025-10-08,Mobile App,UPI,Delivered,West Bengal,Kolkata,10614.78,461.38,192.8,1043.12,11389.32
O018216,C09563,2025-11-30,Website,Net Banking,Delivered,Telangana,Nizamabad,35521.56,690.06,59.6,5180.6,40071.7
O018217,C09379,2025-07-10,Marketplace,Debit Card,Delivered,Karnataka,Bengaluru,31139.39,259.56,141.07,2668.16,33689.06
O018218,C01935,2026-10-04,Marketplace,Debit Card,Delivered,Rajasthan,Jodhpur,3502.9,171.75,177.5,531.33,4039.98
O018219,C00693,2025-09-13,Marketplace,Credit Card,Delivered,Maharashtra,Pune,2452.07,107.05,180.44,344.81,2870.27
O018220,C00996,2026-10-08,Marketplace,UPI,Delivered,Tamil Nadu,Madurai,6127.92,173.76,27.37,440.43,6421.96
O018221,C06455,2026-12-11,Website,UPI,Delivered,West Bengal,Howrah,3478.19,86.03,68.9,547.36,4008.42
O018222,C05004,2025-07-20,Website,UPI,Delivered,Maharashtra,Mumbai,16923.28,518.5,49.49,2587.41,19041.68
O018223,C03708,2026-10-08,Website,Debit Card,Delivered,West Bengal,Howrah,21108.89,1003.04,22.21,1956.31,22084.37
O018224,C01850,2026-09-23,Website,Net Banking,Delivered,Rajasthan,Jaipur,4154.37,192.98,19.81,304.13,4285.33
O018225,C07300,2026-03-29,Marketplace,Credit Card,Delivered,West Bengal,Kolkata,23778.260000000002,469.41,30.48,4015.24,27354.57
O018226,C04549,2026-09-21,Website,UPI,Delivered,Rajasthan,Jodhpur,2406.1,111.73,203.52,184.36,2682.25
O018227,C01143,2025-11-17,Website,UPI,Delivered,Uttar Pradesh,Noida,11735.03,210.61,213.53,1045.37,12783.32
O018228,C01231,2026-03-22,Website,UPI,Delivered,Maharashtra,Mumbai,1550.76,55.66,152.02,231.97,1879.09
